Date,Price,Open,High,Low,Vol.,Change ,RSI,Date2
7/26/2016,654,654,657.80,643.50,49.39,600.00%,49.29002867,7/26/2016
7/27/2016,655,654.4,659.10,646.00,29.89,200.00%,48.89754474,7/27/2016
7/28/2016,654,654.5,658.00,650.80,28.11,-600.00%,49.3320359,7/28/2016
7/29/2016,655,654.1,657.40,651.00,27.04,2000.00%,49.3320359,7/29/2016
7/30/2016,655,655.4,657.50,652.10,19.35,-1100.00%,37.22038503,7/30/2016
7/31/2016,622,654.7,654.90,621.40,62.89,-50200.00%,33.22711284,7/31/2016
8/1/2016,607,621.9,627.90,603.50,66.66,-23900.00%,19.27269396,8/1/2016
8/2/2016,513,607,613.80,471.40,130.91,-154200.00%,35.6758045,8/2/2016
8/3/2016,566,513.4,573.10,514.10,85.93,103200.00%,38.22626401,8/3/2016
8/4/2016,576,566.4,584.90,559.50,44.82,17300.00%,38.06373155,8/4/2016
8/5/2016,575,576.2,580.00,565.80,27.89,-2700.00%,41.28968854,8/5/2016
8/6/2016,587,574.7,596.70,565.30,25.38,20500.00%,42.36726038,8/6/2016
8/7/2016,591,586.5,596.00,580.90,26.2,7500.00%,41.95264455,8/7/2016
8/8/2016,589,590.8,594.20,585.40,24.88,-2700.00%,41.08661925,8/8/2016
8/9/2016,585,589.2,591.20,581.10,25.97,-6800.00%,42.9877643,8/9/2016
8/10/2016,591,585.3,600.50,580.90,49.57,9700.00%,42.25355605,8/10/2016
8/11/2016,588,590.9,599.20,585.40,39.83,-5200.00%,41.99607425,8/11/2016
8/12/2016,587,587.8,591.10,582.20,25.5,-1200.00%,41.45201823,8/12/2016
8/13/2016,585,587.1,590.10,582.80,19.3,-4300.00%,37.29001724,8/13/2016
8/14/2016,569,584.6,585.80,559.90,33.07,-26600.00%,36.79272335,8/14/2016
8/15/2016,567,569.1,575.00,559.30,33.77,-3700.00%,42.18939619,8/15/2016
8/16/2016,580,567,583.40,563.40,37.69,23400.00%,39.93001355,8/16/2016
8/17/2016,572,580.2,581.10,568.70,32.76,-13500.00%,40.35996465,8/17/2016
8/18/2016,573,572.3,579.50,570.80,30.39,1800.00%,41.26542624,8/18/2016
8/19/2016,575,573.4,577.90,566.30,25.53,2000.00%,44.87086399,8/19/2016
8/20/2016,583,574.6,583.50,572.30,23.12,14000.00%,44.14134858,8/20/2016
8/21/2016,581,582.6,585.30,577.80,14.16,-3300.00%,47.36674427,8/21/2016
8/22/2016,588,580.7,591.90,577.10,33.56,11700.00%,45.74138816,8/22/2016
8/23/2016,584,587.5,589.90,578.60,32.08,-6700.00%,44.11130564,8/23/2016
8/24/2016,580,583.6,584.50,576.80,28.06,-6700.00%,43.28078568,8/24/2016
8/25/2016,578,579.7,580.70,570.80,32.73,-2900.00%,43.85003736,8/25/2016
8/26/2016,579,578,582.70,575.80,21.17,2400.00%,39.9626682,8/26/2016
8/27/2016,570,579.4,580.40,567.30,18.69,-15600.00%,42.98661947,8/27/2016
8/28/2016,575,570.3,576.30,569.20,12.83,8100.00%,42.52528562,8/28/2016
8/29/2016,574,575,578.60,571.40,23.86,-1300.00%,44.45131003,8/29/2016
8/30/2016,577,574.2,579.90,572.50,27.48,5400.00%,42.90300212,8/30/2016
8/31/2016,574,577.3,578.30,571.70,24.93,-6000.00%,41.85629077,8/31/2016
9/1/2016,572,573.9,705.00,569.40,25.87,-3300.00%,44.06089534,9/1/2016
9/2/2016,575,572,577.60,569.30,26.61,5800.00%,57.83479359,9/2/2016
9/3/2016,599,575.3,605.00,572.60,35.7,40900.00%,62.40407833,9/3/2016
9/4/2016,610,598.8,615.20,590.80,30.69,17900.00%,59.8636375,9/4/2016
9/5/2016,606,609.5,610.60,598.80,25.29,-6200.00%,61.54935362,9/5/2016
9/6/2016,610,605.8,612.00,603.50,24.33,7700.00%,62.81091354,9/6/2016
9/7/2016,613,610.4,616.50,606.20,30.03,4500.00%,67.7489558,9/7/2016
9/8/2016,626,613.2,629.30,611.30,36.33,20200.00%,65.58472014,9/8/2016
9/9/2016,623,625.6,627.60,617.30,28.33,-3900.00%,66.35633167,9/9/2016
9/10/2016,625,623.2,627.50,621.10,15.28,2200.00%,53.97544095,9/10/2016
9/11/2016,606,624.5,630.80,592.80,36.54,-30300.00%,54.92874245,9/11/2016
9/12/2016,608,605.6,610.60,603.00,27.95,3900.00%,55.42588174,9/12/2016
9/13/2016,609,608,612.00,604.90,27.52,1000.00%,55.94914166,9/13/2016
9/14/2016,610,608.6,612.20,606.40,24.24,1500.00%,54.56939755,9/14/2016
9/15/2016,608,609.5,610.70,605.10,22.69,-2300.00%,54.56939755,9/15/2016
9/16/2016,608,608.1,610.40,605.20,21.85,-500.00%,53.80004198,9/16/2016
9/17/2016,607,607.8,609.60,604.50,15.89,-1200.00%,56.44524032,9/17/2016
9/18/2016,611,607.1,612.40,605.20,16.33,6000.00%,55.58835019,9/18/2016
9/19/2016,610,610.7,612.40,607.00,21.24,-1400.00%,54.69417307,9/19/2016
9/20/2016,609,609.8,611.30,605.90,22.61,-1000.00%,45.28125721,9/20/2016
9/21/2016,597,609.2,608.80,591.70,36.86,-19800.00%,44.59252778,9/21/2016
9/22/2016,596,597.2,599.80,592.80,22.44,-2600.00%,50.29205345,9/22/2016
9/23/2016,603,595.6,603.70,594.10,25.92,12200.00%,50.29205345,9/23/2016
9/24/2016,603,602.9,605.90,600.50,13.47,-500.00%,49.4492975,9/24/2016
9/25/2016,602,602.6,604.90,598.30,13.28,-1800.00%,53.63304729,9/25/2016
9/26/2016,607,601.5,608.50,598.20,27.51,8400.00%,52.6937304,9/26/2016
9/27/2016,606,606.5,609.00,601.70,25.55,-1800.00%,51.71827289,9/27/2016
9/28/2016,605,605.5,606.90,602.60,18.94,-1300.00%,51.71827289,9/28/2016
9/29/2016,605,604.7,607.20,602.00,25.32,0.00%,54.63983206,9/29/2016
9/30/2016,608,604.7,608.80,602.30,23.95,5700.00%,59.08370491,9/30/2016
10/1/2016,613,608.1,615.00,607.10,16.93,8700.00%,56.6912293,10/1/2016
10/2/2016,611,613.4,614.20,607.70,16.54,-4400.00%,57.61537996,10/2/2016
10/3/2016,612,610.7,613.20,608.50,21.95,1500.00%,53.89953263,10/3/2016
10/4/2016,609,611.6,612.70,606.50,24.99,-4300.00%,56.89349881,10/4/2016
10/5/2016,612,609,613.70,608.00,23.4,4700.00%,55.5973377,10/5/2016
10/6/2016,611,611.8,612.70,608.50,21.63,-1400.00%,60.44917847,10/6/2016
10/7/2016,616,611,619.40,609.10,32.73,8300.00%,62.22713887,10/7/2016
10/8/2016,618,616,619.60,614.90,13.62,2600.00%,59.35371834,10/8/2016
10/9/2016,616,617.7,618.30,613.00,13.43,-3000.00%,60.33983559,10/9/2016
10/10/2016,617,615.8,618.80,612.80,25.23,2500.00%,75.62452777,10/10/2016
10/11/2016,641,617.3,642.30,615.60,55.77,37500.00%,69.60597397,10/11/2016
10/12/2016,636,640.5,642.50,632.20,26.95,-7000.00%,69.60597397,10/12/2016
10/13/2016,636,636,639.50,632.30,25.62,-600.00%,70.68815997,10/13/2016
10/14/2016,638,635.6,640.50,630.70,31.42,3700.00%,69.35841749,10/14/2016
10/15/2016,637,637.9,641.40,635.10,12.38,-1400.00%,71.11397319,10/15/2016
10/16/2016,640,637,642.20,636.40,12.89,4900.00%,66.98120485,10/16/2016
10/17/2016,637,640.1,641.30,634.90,27.69,-4300.00%,64.29845558,10/17/2016
10/18/2016,635,637.4,639.30,632.20,24.6,-3200.00%,56.93153541,10/18/2016
10/19/2016,629,635.3,637.30,624.10,35.29,-9900.00%,55.78435617,10/19/2016
10/20/2016,628,629.1,630.80,625.50,20.94,-1100.00%,58.48688096,10/20/2016
10/21/2016,631,628.3,633.30,627.60,28.09,3400.00%,73.19184784,10/21/2016
10/22/2016,656,630.5,659.90,629.70,37.1,39700.00%,69.98802598,10/22/2016
10/23/2016,653,655.5,661.20,648.80,21.91,-3700.00%,67.85554858,10/23/2016
10/24/2016,651,653,654.30,645.70,33.24,-3900.00%,67.85554858,10/24/2016
10/25/2016,651,650.5,662.50,647.70,36.74,800.00%,77.4273527,10/25/2016
10/26/2016,675,651,678.40,651.40,47.67,36400.00%,79.35803291,10/26/2016
10/27/2016,682,674.7,687.90,672.30,46.56,11300.00%,80.39019468,10/27/2016
10/28/2016,686,682.3,688.40,678.60,38.97,5800.00%,85.89637225,10/28/2016
10/29/2016,715,686.2,720.20,685.20,54.03,41800.00%,72.32234752,10/29/2016
10/30/2016,697,715,714.90,689.50,39.33,-24700.00%,72.83600037,10/30/2016
10/31/2016,699,697.3,707.20,682.20,38.05,2000.00%,78.7748672,10/31/2016
11/1/2016,727,698.7,734.40,695.20,68.07,40200.00%,79.9547684,11/1/2016
11/2/2016,734,726.8,735.80,718.10,39.04,9300.00%,56.34340605,11/2/2016
11/3/2016,685,733.5,744.40,670.40,96.41,-66300.00%,60.68160966,11/3/2016
11/4/2016,702,684.9,706.60,681.30,48.24,25100.00%,60.68160966,11/4/2016
11/5/2016,702,702.1,706.40,694.00,22.02,0.00%,62.70429945,11/5/2016
11/6/2016,710,702.1,714.10,697.60,25.81,11100.00%,60.60578327,11/6/2016
11/7/2016,705,709.9,711.70,698.30,30.74,-6400.00%,62.23893007,11/7/2016
11/8/2016,711,705.4,714.60,701.00,39.73,7800.00%,64.85410527,11/8/2016
11/9/2016,721,710.9,741.20,707.10,70.7,14800.00%,62.07619924,11/9/2016
11/10/2016,715,721.4,723.00,707.30,33.33,-9500.00%,62.07619924,11/10/2016
11/11/2016,715,714.6,719.80,711.70,25.58,600.00%,56.89462069,11/11/2016
11/12/2016,704,715,717.40,701.10,27.6,-15000.00%,55.97968739,11/12/2016
11/13/2016,702,704.3,705.60,685.00,36.14,-3300.00%,57.094263,11/13/2016
11/14/2016,705,702,708.00,696.10,37.75,3700.00%,59.31310142,11/14/2016
11/15/2016,711,704.6,716.90,697.90,41.4,9300.00%,67.94235695,11/15/2016
11/16/2016,740,711.1,746.00,708.10,79.57,41000.00%,66.88872641,11/16/2016
11/17/2016,738,740.3,751.90,730.10,62.77,-3700.00%,69.20319159,11/17/2016
11/18/2016,747,737.5,751.40,731.00,39.71,12800.00%,69.45864123,11/18/2016
11/19/2016,748,747,755.30,737.40,25.63,1200.00%,59.38047466,11/19/2016
11/20/2016,729,747.9,752.30,712.80,47.42,-25900.00%,61.59158664,11/20/2016
11/21/2016,736,728.5,744.30,726.50,32.51,10500.00%,65.362546,11/21/2016
11/22/2016,749,736.2,754.00,730.60,44.44,17900.00%,61.36945619,11/22/2016
11/23/2016,741,749.3,750.90,731.30,37.87,-11000.00%,58.48369197,11/23/2016
11/24/2016,735,741.1,744.20,726.20,37.24,-7800.00%,60.1647383,11/24/2016
11/25/2016,740,735.3,741.30,729.00,28.85,6900.00%,57.17303753,11/25/2016
11/26/2016,734,740.4,741.00,725.60,22.58,-8400.00%,54.73067374,11/26/2016
11/27/2016,729,734.1,738.30,727.10,21.35,-6400.00%,56.33761932,11/27/2016
11/28/2016,733,729.4,738.10,727.70,34.12,5300.00%,56.33761932,11/28/2016
11/29/2016,733,733.3,737.00,727.80,32.57,-1000.00%,60.41207205,11/29/2016
11/30/2016,743,732.6,745.40,730.60,39.28,13600.00%,64.02717826,11/30/2016
12/1/2016,753,742.5,755.50,741.10,54.03,13700.00%,69.43730168,12/1/2016
12/2/2016,771,752.6,779.00,752.30,63.22,24300.00%,65.32288526,12/2/2016
12/3/2016,764,770.9,772.30,755.80,38.45,-8700.00%,65.94379475,12/3/2016
12/4/2016,766,764.2,769.20,758.80,19.16,2800.00%,59.10548082,12/4/2016
12/5/2016,754,766.4,769.20,746.00,51.17,-15700.00%,60.57315793,12/5/2016
12/6/2016,758,754.3,762.50,750.90,33.43,5100.00%,63.4021738,12/6/2016
12/7/2016,766,758.2,769.00,754.30,34.87,9700.00%,64.43281809,12/7/2016
12/8/2016,769,765.6,773.40,761.20,28.78,3800.00%,65.13767869,12/8/2016
12/9/2016,771,768.5,773.50,765.00,24.18,2600.00%,66.2191145,12/9/2016
12/10/2016,774,770.5,777.00,769.20,18.02,4600.00%,62.07192087,12/10/2016
12/11/2016,768,774,774.20,763.00,17.14,-7900.00%,66.24567182,12/11/2016
12/12/2016,779,767.9,781.30,767.90,28.76,13800.00%,66.24567182,12/12/2016
12/13/2016,779,778.5,790.30,767.80,33.11,300.00%,64.74333461,12/13/2016
12/14/2016,777,778.7,780.80,771.00,24.78,-2900.00%,63.19982106,12/14/2016
12/15/2016,775,776.5,780.30,773.10,26.22,-1700.00%,66.2340419,12/15/2016
12/16/2016,782,775.2,783.90,773.30,27.61,8800.00%,68.24788907,12/16/2016
12/17/2016,787,782,791.60,779.40,23.58,6500.00%,69.04322002,12/17/2016
12/18/2016,789,787.2,791.30,783.80,14.53,2300.00%,69.45519172,12/18/2016
12/19/2016,790,789,793.70,786.30,25.46,1000.00%,72.9448915,12/19/2016
12/20/2016,799,789.8,800.00,787.10,34.48,11800.00%,80.81365305,12/20/2016
12/21/2016,829,799.1,833.10,796.00,65.29,37700.00%,85.50502362,12/21/2016
12/22/2016,860,829.2,874.70,828.90,70.56,37300.00%,90.23366889,12/22/2016
12/23/2016,917,860.2,920.30,858.00,102.22,66300.00%,77.77077677,12/23/2016
12/24/2016,891,917.2,920.50,880.80,46.03,-28500.00%,77.77077677,12/24/2016
12/25/2016,891,891.1,895.20,851.40,42.48,0.00%,78.68981078,12/25/2016
12/26/2016,898,891.1,909.30,885.90,38.79,8200.00%,81.91131666,12/26/2016
12/27/2016,926,898.4,937.90,893.40,49.69,30500.00%,85.72838009,12/27/2016
12/28/2016,972,925.8,974.50,925.50,77.29,50100.00%,85.30694213,12/28/2016
12/29/2016,971,972.2,982.60,949.20,61.13,-1100.00%,80.21117209,12/29/2016
12/30/2016,959,971.1,971.60,927.40,70.84,-12400.00%,80.62659911,12/30/2016
12/31/2016,963,959,965.50,942.40,27.56,4500.00%,83.59386011,12/31/2016
1/1/2017,995,963.4,1001.60,956.10,41.15,33300.00%,85.26480857,1/1/2017
1/2/2017,1017,995.4,1031.70,990.20,64.95,21700.00%,86.35339577,1/2/2017
1/3/2017,1033,1017,1035.50,1006.50,54.79,16000.00%,90.94567574,1/3/2017
1/4/2017,1135,1033.3,1148.50,1022.30,156.27,98800.00%,59.88272616,1/4/2017
1/5/2017,989,1135.4,1150.60,874.50,240.01,-128600.00%,47.5450132,1/5/2017
1/6/2017,886,989.3,1027.40,852.50,194.29,-104300.00%,47.88182786,1/6/2017
1/7/2017,889,886.2,900.90,806.70,130.66,3100.00%,49.28460504,1/7/2017
1/8/2017,901,888.9,936.10,875.80,76.91,13500.00%,49.16584606,1/8/2017
1/9/2017,900,900.9,910.50,870.90,62.58,-1200.00%,49.68808674,1/9/2017
1/10/2017,904,899.8,911.30,890.10,53.71,5100.00%,37.38350684,1/10/2017
1/11/2017,785,904.4,917.70,751.60,194.44,-131500.00%,40.7055574,1/11/2017
1/12/2017,810,785.4,828.20,739.50,120.24,31400.00%,42.6708575,1/12/2017
1/13/2017,825,810.1,835.00,771.00,89.86,18200.00%,42.16912423,1/13/2017
1/14/2017,820,824.8,838.90,808.30,44.21,-6300.00%,42.31521322,1/14/2017
1/15/2017,821,819.6,826.40,808.60,24.4,1900.00%,43.24166603,1/15/2017
1/16/2017,827,821.2,836.70,817.70,33.22,7500.00%,53.10914957,1/16/2017
1/17/2017,900,827.3,906.40,825.00,82.21,87400.00%,49.55081004,1/17/2017
1/18/2017,872,899.7,913.70,845.90,69.26,-30700.00%,52.37361054,1/18/2017
1/19/2017,895,872,905.30,870.70,58.44,26600.00%,52.10061492,1/19/2017
1/20/2017,893,895.2,901.50,878.90,38.87,-2600.00%,55.47478985,1/20/2017
1/21/2017,920,892.9,928.90,889.50,40.38,30200.00%,55.31935954,1/21/2017
1/22/2017,919,919.8,938.40,888.60,47.93,-1100.00%,55.72018179,1/22/2017
1/23/2017,922,918.8,928.00,910.80,32.74,2900.00%,51.11154093,1/23/2017
1/24/2017,894,921.5,925.60,889.20,58.87,-30100.00%,51.11154093,1/24/2017
1/25/2017,894,893.8,905.70,883.60,37.9,700.00%,54.53798053,1/25/2017
1/26/2017,916,894.4,919.30,893.50,33.8,23600.00%,54.84779925,1/26/2017
1/27/2017,918,915.6,922.60,907.90,30.97,2700.00%,55.01288204,1/27/2017
1/28/2017,919,918,921.90,912.80,14.31,500.00%,54.15988935,1/28/2017
1/29/2017,915,918.5,922.40,912.70,11.05,-4300.00%,55.27999427,1/29/2017
1/30/2017,921,914.5,922.30,911.50,19.06,6800.00%,62.65115909,1/30/2017
1/31/2017,966,920.7,967.50,917.40,54.67,48600.00%,64.86845508,1/31/2017
2/1/2017,982,965.5,986.60,959.80,45.22,17500.00%,67.70727966,2/1/2017
2/2/2017,1004,982.4,1009.10,973.50,50.86,21900.00%,68.81737059,2/2/2017
2/3/2017,1013,1004,1023.70,989.20,61.67,9000.00%,71.07775208,2/3/2017
2/4/2017,1032,1013,1041.00,1000.40,39.46,18600.00%,66.69342359,2/4/2017
2/5/2017,1016,1031.8,1033.70,1004.00,31.06,-15300.00%,67.89312894,2/5/2017
2/6/2017,1025,1016.1,1030.60,1010.80,32.02,8400.00%,71.01620158,2/6/2017
2/7/2017,1050,1024.7,1054.10,1019.90,39.55,24300.00%,71.72700872,2/7/2017
2/8/2017,1056,1049.6,1069.20,1020.30,65.15,5600.00%,53.57006286,2/8/2017
2/9/2017,979,1055.5,1073.00,924.70,146.75,-72500.00%,56.49645351,2/9/2017
2/10/2017,998,979,1005.60,947.00,62.13,19100.00%,57.99698714,2/10/2017
2/11/2017,1008,997.6,1014.30,983.90,28.32,10700.00%,55.72025704,2/11/2017
2/12/2017,997,1008.3,1007.80,992.50,14.75,-11700.00%,55.29523076,2/12/2017
2/13/2017,995,996.5,1007.60,975.10,32.91,-1200.00%,57.56124853,2/13/2017
2/14/2017,1008,995.4,1013.80,986.50,39.54,13000.00%,57.56124853,2/14/2017
2/15/2017,1008,1008.3,1010.90,999.70,23.36,-100.00%,61.71616369,2/15/2017
2/16/2017,1032,1008.2,1040.30,1007.40,38.08,23500.00%,64.37662523,2/16/2017
2/17/2017,1049,1031.9,1057.40,1025.90,45.71,16900.00%,64.84096459,2/17/2017
2/18/2017,1052,1049.4,1063.20,1044.70,25.36,2700.00%,63.94336915,2/18/2017
2/19/2017,1049,1052.3,1056.50,1037.70,17.95,-3200.00%,68.48498246,2/19/2017
2/20/2017,1078,1048.9,1081.80,1041.00,31.01,27300.00%,73.5562703,2/20/2017
2/21/2017,1119,1077.6,1123.00,1073.50,57.05,38500.00%,73.77793596,2/21/2017
2/22/2017,1121,1119,1132.30,1094.80,47.91,1300.00%,78.68467093,2/22/2017
2/23/2017,1172,1120.5,1181.60,1113.50,65.74,45900.00%,79.09762884,2/23/2017
2/24/2017,1177,1171.9,1211.70,1092.40,108.17,3900.00%,70.82279086,2/24/2017
2/25/2017,1149,1176.5,1180.00,1116.20,45.86,-23300.00%,73.29425973,2/25/2017
2/26/2017,1172,1149.1,1177.50,1130.60,30.77,19600.00%,74.98114153,2/26/2017
2/27/2017,1189,1171.6,1195.80,1164.30,35.47,14700.00%,74.98114153,2/27/2017
2/28/2017,1189,1188.8,1208.20,1175.80,50.58,400.00%,78.17832449,2/28/2017
3/1/2017,1223,1189.3,1225.00,1154.60,51.15,28100.00%,80.74965667,3/1/2017
3/2/2017,1256,1222.7,1287.00,1212.00,78.49,26800.00%,82.56034041,3/2/2017
3/3/2017,1283,1255.5,1291.30,1250.80,67.28,22200.00%,77.06687503,3/3/2017
3/4/2017,1264,1283.3,1285.80,1228.70,38.42,-14800.00%,77.65673732,3/4/2017
3/5/2017,1271,1264.3,1273.30,1242.10,25.43,5500.00%,78.17491794,3/5/2017
3/6/2017,1277,1271.2,1280.60,1261.00,31.03,4600.00%,66.07322344,3/6/2017
3/7/2017,1233,1277,1280.90,1148.70,87.72,-34700.00%,49.83485452,3/7/2017
3/8/2017,1147,1232.7,1242.00,1136.90,97.88,-69500.00%,55.81765573,3/8/2017
3/9/2017,1191,1147,1207.00,1129.30,59.86,38700.00%,45.35803716,3/9/2017
3/10/2017,1112,1191.3,1330.40,988.70,190.47,-66300.00%,53.3433228,3/10/2017
3/11/2017,1179,1112.4,1202.70,1104.80,70.75,60100.00%,57.89305287,3/11/2017
3/12/2017,1225,1179.2,1235.50,1160.90,44.41,38900.00%,59.10670476,3/12/2017
3/13/2017,1238,1225.1,1245.60,1205.60,60.46,10700.00%,59.58915184,3/13/2017
3/14/2017,1243,1238.2,1255.50,1218.40,45.14,4000.00%,60.59056313,3/14/2017
3/15/2017,1253,1243.1,1256.90,1236.40,43.59,8300.00%,49.93059453,3/15/2017
3/16/2017,1173,1253.4,1260.20,1119.00,132.77,-64300.00%,40.29249928,3/16/2017
3/17/2017,1072,1172.9,1174.90,1063.50,163.74,-86300.00%,33.35807856,3/17/2017
3/18/2017,971,1071.7,1103.60,940.20,210.42,-93600.00%,39.1632938,3/18/2017
3/19/2017,1023,971.4,1063.70,967.30,106.45,52700.00%,41.78871709,3/19/2017
3/20/2017,1048,1022.6,1057.50,1005.00,61.43,24400.00%,48.74443841,3/20/2017
3/21/2017,1121,1047.5,1125.50,1043.90,92.59,70400.00%,42.98561732,3/21/2017
3/22/2017,1045,1121.3,1121.90,997.80,115.29,-68300.00%,42.27784681,3/22/2017
3/23/2017,1035,1044.7,1062.80,1022.00,56.52,-9300.00%,36.1827674,3/23/2017
3/24/2017,940,1035,1038.40,927.30,132.6,-92100.00%,38.78392355,3/24/2017
3/25/2017,966,939.7,996.00,890.40,127.05,28300.00%,39.09240743,3/25/2017
3/26/2017,969,966.3,1004.30,946.70,85.33,3200.00%,46.45398908,3/26/2017
3/27/2017,1045,969.4,1048.80,961.80,91.26,78100.00%,46.37456528,3/27/2017
3/28/2017,1044,1045.1,1068.40,1015.50,80,-700.00%,46.20441769,3/28/2017
3/29/2017,1042,1044.4,1058.70,1008.30,68.85,-2400.00%,45.8421533,3/29/2017
3/30/2017,1038,1041.9,1052.70,1020.90,74.99,-3800.00%,50.15598969,3/30/2017
3/31/2017,1079,1037.9,1088.20,1035.20,90.99,39700.00%,50.8754384,3/31/2017
4/1/2017,1086,1079.1,1103.70,1067.50,50.66,6500.00%,52.04678104,4/1/2017
4/2/2017,1097,1086.1,1109.50,1074.20,70.98,10400.00%,57.14846785,4/2/2017
4/3/2017,1148,1097.4,1157.90,1095.60,98.5,45700.00%,56.38840139,4/3/2017
4/4/2017,1142,1147.6,1161.20,1122.20,71,-5000.00%,54.81809079,4/4/2017
4/5/2017,1130,1141.8,1143.80,1110.10,69.47,-10400.00%,60.62414662,4/5/2017
4/6/2017,1189,1129.9,1201.60,1130.50,92.36,52100.00%,60.80800215,4/6/2017
4/7/2017,1191,1188.7,1201.20,1173.20,59.75,1500.00%,59.31665731,4/7/2017
4/8/2017,1181,1190.5,1198.20,1166.70,33.18,-8200.00%,61.64654179,4/8/2017
4/9/2017,1204,1180.8,1215.10,1174.00,45.35,20000.00%,61.95261176,4/9/2017
4/10/2017,1207,1204.3,1214.90,1194.80,40.01,2000.00%,63.4196957,4/10/2017
4/11/2017,1221,1206.7,1229.60,1195.80,37.4,11600.00%,61.94970036,4/11/2017
4/12/2017,1213,1220.7,1225.50,1207.40,44.78,-6700.00%,55.53793062,4/12/2017
4/13/2017,1176,1212.5,1218.70,1150.30,66.05,-30000.00%,55.67146866,4/13/2017
4/14/2017,1177,1176.2,1195.40,1162.20,47.22,1000.00%,55.67146866,4/14/2017
4/15/2017,1177,1177.3,1194.80,841.50,28.39,-300.00%,55.67146866,4/15/2017
4/16/2017,1177,1177,1188.00,1166.70,18.93,-200.00%,58.32884951,4/16/2017
4/17/2017,1194,1176.8,1203.00,1172.80,46.48,14600.00%,60.14507378,4/17/2017
4/18/2017,1206,1194,1213.90,1191.10,52.75,10100.00%,61.50037681,4/18/2017
4/19/2017,1215,1206.1,1218.20,1194.10,43.35,7600.00%,64.7951596,4/19/2017
4/20/2017,1238,1215.2,1246.60,1210.70,55.2,18800.00%,66.41031508,4/20/2017
4/21/2017,1250,1238.1,1257.00,1235.60,41.34,9300.00%,64.0373505,4/21/2017
4/22/2017,1241,1249.6,1257.00,1215.80,43.82,-7000.00%,65.22676432,4/22/2017
4/23/2017,1249,1240.9,1256.20,1223.10,42.61,6600.00%,64.93764804,4/23/2017
4/24/2017,1248,1249.1,1256.40,1234.90,38.54,-800.00%,67.42552451,4/24/2017
4/25/2017,1264,1248.2,1272.60,1244.20,43.89,12900.00%,70.64952728,4/25/2017
4/26/2017,1287,1264.3,1309.20,1263.00,58.91,17700.00%,75.80685747,4/26/2017
4/27/2017,1333,1286.6,1346.80,1285.30,61.77,36000.00%,74.88271375,4/27/2017
4/28/2017,1330,1332.9,1356.20,1287.60,77.57,-2500.00%,75.52534563,4/28/2017
4/29/2017,1336,1329.6,1343.70,1314.20,40.97,5000.00%,77.20054837,4/29/2017
4/30/2017,1352,1336.3,1358.90,1309.70,40.64,11700.00%,82.39215416,4/30/2017
5/1/2017,1416,1351.9,1448.70,1342.80,100.44,47300.00%,84.20748043,5/1/2017
5/2/2017,1446,1415.8,1471.10,1394.80,70.01,21300.00%,86.24389979,5/2/2017
5/3/2017,1486,1445.9,1496.40,1424.10,81.72,27400.00%,87.58051325,5/3/2017
5/4/2017,1517,1485.6,1609.80,1437.10,136.71,21000.00%,84.99833387,5/4/2017
5/5/2017,1508,1516.8,1588.10,1485.00,120.38,-5900.00%,86.73045709,5/5/2017
5/6/2017,1545,1507.8,1560.40,1503.90,59.6,24900.00%,87.12002204,5/6/2017
5/7/2017,1554,1545.3,1572.90,1495.20,71.36,5900.00%,90.73337661,5/7/2017
5/8/2017,1665,1554.4,1667.70,1552.90,107.23,70800.00%,91.49710336,5/8/2017
5/9/2017,1698,1664.5,1757.40,1620.00,127.23,19800.00%,92.57543426,5/9/2017
5/10/2017,1752,1697.5,1766.20,1665.00,89.68,32300.00%,93.65125257,5/10/2017
5/11/2017,1819,1752.3,1864.80,1741.50,109.01,38200.00%,71.50244751,5/11/2017
5/12/2017,1686,1819.3,1822.50,1641.20,109.34,-73100.00%,75.20594397,5/12/2017
5/13/2017,1764,1686.4,1770.50,1594.60,75.47,45900.00%,75.59997215,5/13/2017
5/14/2017,1773,1763.7,1802.80,1736.10,40.64,5000.00%,67.39748525,5/14/2017
5/15/2017,1709,1772.6,1776.70,1656.80,80.24,-35900.00%,68.54599469,5/15/2017
5/16/2017,1729,1708.9,1752.60,1653.70,75.54,11900.00%,72.32561852,5/16/2017
5/17/2017,1801,1729.3,1842.80,1704.00,94.62,41600.00%,75.80456838,5/17/2017
5/18/2017,1881,1801.3,1980.50,1791.10,73.1,44200.00%,78.72129164,5/18/2017
5/19/2017,1962,1881,1969.70,1875.30,98.76,43100.00%,81.08581568,5/19/2017
5/20/2017,2040,1962,2048.40,1944.40,89.86,39800.00%,81.20118202,5/20/2017
5/21/2017,2044,2040.2,2094.90,1980.10,78.78,2000.00%,83.38406713,5/21/2017
5/22/2017,2124,2044.2,2264.80,1998.60,174.38,39200.00%,86.52295604,5/22/2017
5/23/2017,2273,2124.4,2286.30,2110.80,114.18,69700.00%,89.08602854,5/23/2017
5/24/2017,2445,2272.6,2497.00,2263.30,149.26,76000.00%,76.51307711,5/24/2017
5/25/2017,2307,2445.3,2781.80,2210.50,248.44,-56500.00%,71.62234935,5/25/2017
5/26/2017,2245,2307,2616.50,2051.40,191.49,-27000.00%,58.98323336,5/26/2017
5/27/2017,2052,2244.9,2322.40,1868.60,222.95,-85700.00%,63.8587362,5/27/2017
5/28/2017,2189,2052.4,2300.50,2051.10,125,66600.00%,66.63348081,5/28/2017
