Date,Price,Open,High,Low,Vol.,Change ,RSI,Date2
10/22/2022,19205,19162.6,19249.9,19116.1,118.24,2200.00%,52.58804056,10/22/2022
10/23/2022,19571,19204.8,19680.9,19092.5,180.63,19100.00%,48.79001102,10/23/2022
10/24/2022,19332,19571.2,19588.6,19177.2,286.94,-12200.00%,58.84758796,10/24/2022
10/25/2022,20083,19331.8,20406.9,19249,371.54,38900.00%,65.519029,10/25/2022
10/26/2022,20770,20086.8,20981.5,20062.9,427.99,34200.00%,58.43553244,10/26/2022
10/27/2022,20293,20769.5,20867.9,20231.6,365.49,-22900.00%,61.28028921,10/27/2022
10/28/2022,20594,20293,20744,20058.2,318.9,14900.00%,63.2253935,10/28/2022
10/29/2022,20810,20594.2,21038.1,20561.9,276.54,10500.00%,60.44001569,10/29/2022
10/30/2022,20626,20809.4,20922.3,20522.5,207.63,-8800.00%,58.47977904,10/30/2022
10/31/2022,20496,20626,20822.4,20260,327.47,-6300.00%,58.29184118,10/31/2022
11/1/2022,20484,20496.1,20676.6,20348.1,302.72,-600.00%,53.22601916,11/1/2022
11/2/2022,20154,20482.9,20778.3,20065.8,420.23,-16100.00%,53.90579014,11/2/2022
11/3/2022,20206,20154,20384.5,20066.6,347.23,2600.00%,64.0709317,11/3/2022
11/4/2022,21146,20206.4,21281.9,20184.6,499.5,46500.00%,65.43333584,11/4/2022
11/5/2022,21302,21145.7,21464.7,21084.1,261.23,7400.00%,59.42848721,11/5/2022
11/6/2022,20916,21298.7,21360.4,20901,242.26,-18100.00%,54.83730785,11/6/2022
11/7/2022,20589,20916.3,21055.4,20410.5,414.24,-15600.00%,35.9675584,11/7/2022
11/8/2022,18527,20589,20667.5,17260,865.1,-100100.00%,24.3938903,11/8/2022
11/9/2022,15887,18538.9,18583.8,15603.3,869.57,-142500.00%,38.20045562,11/9/2022
11/10/2022,17589,15887,18138.2,15799.3,720.74,107100.00%,35.96084489,11/10/2022
11/11/2022,17050,17589.1,17679.4,16435.5,466.35,-30700.00%,34.91783739,11/11/2022
11/12/2022,16795,17049.9,17100.8,16633.9,192.91,-14900.00%,33.01703082,11/12/2022
11/13/2022,16325,16803.9,16946.5,16274.9,210.8,-28000.00%,35.34758915,11/13/2022
11/14/2022,16614,16325,17158.4,15834,442.46,17700.00%,37.6202386,11/14/2022
11/15/2022,16895,16615,17112,16543.9,337.15,16900.00%,35.90778818,11/15/2022
11/16/2022,16541,16895.4,16993.4,16408.2,295.73,-21000.00%,37.21199311,11/16/2022
11/17/2022,16691,16540.5,16739.7,16425.8,257,9100.00%,36.92607412,11/17/2022
11/18/2022,16638,16715.4,16846.3,16553,241.96,-3200.00%,37.5210949,11/18/2022
11/19/2022,16699,16652.2,16814.9,16608.9,114.89,3700.00%,35.11181313,11/19/2022
11/20/2022,16287,16699.3,16749.3,16209.2,172.83,-24700.00%,32.33825636,11/20/2022
11/21/2022,15776,16278.6,16287.9,15504.2,372.15,-31300.00%,36.92679037,11/21/2022
11/22/2022,16213,15776.6,16274.6,15620.4,287.21,27700.00%,40.98066357,11/22/2022
11/23/2022,16624,16216.9,16677.6,16162.3,305.08,25300.00%,40.82254024,11/23/2022
11/24/2022,16601,16604.9,16785.6,16472,229.59,-1400.00%,40.17653462,11/24/2022
11/25/2022,16512,16600.6,16611.8,16360.9,204.07,-5400.00%,39.75782184,11/25/2022
11/26/2022,16457,16512.3,16686.3,16387.9,194.94,-3400.00%,39.5078959,11/26/2022
11/27/2022,16426,16456.4,16595.4,16414.6,173.25,-1900.00%,37.74399812,11/27/2022
11/28/2022,16212,16426.1,16481.4,16013.5,284.84,-13000.00%,40.77775076,11/28/2022
11/29/2022,16440,16211.9,16531.4,16100.1,271.58,14100.00%,49.23704679,11/29/2022
11/30/2022,17164,16440.8,17215.5,16433.2,348.22,44000.00%,47.30719538,11/30/2022
12/1/2022,16972,17163.4,17244.7,16868.9,266.14,-11200.00%,48.68355438,12/1/2022
12/2/2022,17094,16972.2,17096.2,16799.9,227.01,7200.00%,46.44537925,12/2/2022
12/3/2022,16885,17093.4,17132.6,16862.1,169.29,-12200.00%,49.18971152,12/3/2022
12/4/2022,17113,16884.8,17198.1,16881.6,197.12,13500.00%,47.51077397,12/4/2022
12/5/2022,16967,17106.9,17395.2,16886.9,268.72,-8500.00%,49.07494219,12/5/2022
12/6/2022,17089,16966.3,17101.1,16914.9,246.19,7200.00%,46.00137527,12/6/2022
12/7/2022,16835,17089.4,17126.7,16715.3,244.36,-14900.00%,51.08053953,12/7/2022
12/8/2022,17226,16835.2,17294.2,16765.8,261.64,23200.00%,49.79061305,12/8/2022
12/9/2022,17126,17225.6,17288.6,17082.1,260.84,-5800.00%,49.80426394,12/9/2022
12/10/2022,17127,17125.7,17220.5,17105.7,148.81,100.00%,49.31335133,12/10/2022
12/11/2022,17093,17127,17262.9,17080.6,167.2,-2000.00%,51.09959916,12/11/2022
12/12/2022,17210,17093.2,17232.5,16878.5,249.39,6800.00%,58.71883135,12/12/2022
12/13/2022,17779,17210.9,17951.6,17094.5,328.71,33000.00%,58.92475219,12/13/2022
12/14/2022,17796,17778.6,18351.8,17682.1,318.98,1000.00%,51.73198625,12/14/2022
12/15/2022,17356,17796.4,17846.1,17298.2,263.44,-24700.00%,42.5111616,12/15/2022
12/16/2022,16630,17356.7,17518.5,16542.4,303.56,-41900.00%,44.66196036,12/16/2022
12/17/2022,16777,16629,16794.4,16587,164.49,8900.00%,44.22558554,12/17/2022
12/18/2022,16741,16777,16825.7,16666.5,124.29,-2100.00%,40.66028791,12/18/2022
12/19/2022,16441,16741.1,16809.5,16331.2,207.93,-17900.00%,47.65831049,12/19/2022
12/20/2022,16903,16441.3,17031.3,16400.7,284.57,28100.00%,46.74593253,12/20/2022
12/21/2022,16832,16902.7,16919.4,16735,174.34,-4200.00%,46.59709446,12/21/2022
12/22/2022,16821,16831.8,16862.2,16566.1,198.28,-700.00%,45.99492137,12/22/2022
12/23/2022,16779,16820.5,16910.7,16768,184.12,-2500.00%,47.01326202,12/23/2022
12/24/2022,16837,16778.6,16855.8,16777.8,110.12,3500.00%,46.93110476,12/24/2022
12/25/2022,16832,16835.7,16852.9,16733,132.89,-300.00%,48.59506708,12/25/2022
12/26/2022,16918,16831.8,16936.1,16799.4,133.36,5100.00%,44.86090182,12/26/2022
12/27/2022,16706,16918.2,16964,16610.1,192.18,-12500.00%,42.22379674,12/27/2022
12/28/2022,16546,16705.9,16781.1,16474.2,217.96,-9600.00%,44.21043865,12/28/2022
12/29/2022,16636,16546.2,16659.1,16496.6,181.47,5500.00%,43.68914277,12/29/2022
12/30/2022,16607,16636.4,16644.4,16360,192.76,-1800.00%,42.38985276,12/30/2022
12/31/2022,16537,16607.2,16635.9,16487.3,130.44,-4200.00%,44.4485827,12/31/2022
1/1/2023,16618,16537.5,16621.9,16499.7,107.84,4900.00%,45.8883066,1/1/2023
1/2/2023,16674,16618.4,16766.9,16551,136.03,3400.00%,45.8883066,1/2/2023
1/3/2023,16674,16673.1,16773.2,16607.2,178.73,0.00%,50.60728818,1/3/2023
1/4/2023,16852,16674.2,16976.5,16656.5,247.39,10700.00%,50.02659667,1/4/2023
1/5/2023,16830,16852.2,16877.9,16772.3,178.96,-1300.00%,53.2068524,1/5/2023
1/6/2023,16951,16829.8,17012.3,16707.6,233.47,7200.00%,52.99673136,1/6/2023
1/7/2023,16944,16950.9,16979.6,16909.7,110.48,-400.00%,57.51396808,1/7/2023
1/8/2023,17119,16943.6,17119,16913.8,144.84,10400.00%,58.99333436,1/8/2023
1/9/2023,17180,17119,17390.8,17107.1,301.24,3600.00%,64.62548937,1/9/2023
1/10/2023,17439,17180.1,17491,17151.7,247.14,15100.00%,72.51949956,1/10/2023
1/11/2023,17942,17440.5,17989.8,17323.9,291.53,28900.00%,80.84045258,1/11/2023
1/12/2023,18851,17941,19055.3,17915.5,522.01,50700.00%,86.1763213,1/12/2023
1/13/2023,19927,18850.8,19981.6,18723.8,426.67,57100.00%,89.2621306,1/13/2023
1/14/2023,20958,19926.9,21185.6,19898.6,458.21,51700.00%,87.66769976,1/14/2023
1/15/2023,20880,20956,21032.2,20585.7,205.8,-3700.00%,88.52779953,1/15/2023
1/16/2023,21184,20880.1,21416.8,20698.9,337.46,14600.00%,87.51159923,1/16/2023
1/17/2023,21137,21184.4,21506.4,20926.2,310.04,-2200.00%,77.95670538,1/17/2023
1/18/2023,20671,21137.1,21584.1,20448.3,388.67,-22100.00%,80.02334883,1/18/2023
1/19/2023,21081,20670.6,21169.4,20669.7,275.76,19900.00%,85.65954122,1/19/2023
1/20/2023,22677,21074.9,22718.5,20879.3,373.74,75700.00%,85.92482094,1/20/2023
1/21/2023,22776,22677.5,23304.5,22461.1,382.69,4300.00%,84.76493408,1/21/2023
1/22/2023,22708,22775.7,23068.7,22323,280.64,-3000.00%,85.41354729,1/22/2023
1/23/2023,22916,22709,23161.8,22527.9,327.85,9100.00%,80.39825928,1/23/2023
1/24/2023,22633,22916.3,23156.1,22517.1,334.17,-12300.00%,82.08730266,1/24/2023
1/25/2023,23055,22632.5,23779,22366.3,388.18,18700.00%,81.38931078,1/25/2023
1/26/2023,23016,23055.2,23259.5,22869,320.97,-1700.00%,81.64360349,1/26/2023
1/27/2023,23075,23016,23480.3,22602.9,310.36,2500.00%,80.69766488,1/27/2023
1/28/2023,23028,23074.6,23182.3,22889.8,156.96,-2000.00%,83.8131637,1/28/2023
1/29/2023,23753,23023.5,23952.9,22973.3,320.86,31500.00%,68.65358114,1/29/2023
1/30/2023,22832,23746,23794,22560,339.62,-38800.00%,70.48270945,1/30/2023
1/31/2023,23125,22832.2,23262.9,22724.9,289.38,12800.00%,73.8530158,1/31/2023
2/1/2023,23726,23124.7,23784.5,22809.6,333.18,26000.00%,69.60892846,2/1/2023
2/2/2023,23428,23726.2,24207.2,23398.1,382.86,-12600.00%,69.62785108,2/2/2023
2/3/2023,23431,23429.1,23694.1,23233.8,349.36,200.00%,68.0015488,2/3/2023
2/4/2023,23324,23431.2,23571.8,23269.8,170.27,-4600.00%,62.31746241,2/4/2023
2/5/2023,22936,23326.9,23423.4,22766.5,217.26,-16600.00%,59.89940514,2/5/2023
2/6/2023,22762,22936,23130.6,22633.7,278.58,-7600.00%,64.12145327,2/6/2023
2/7/2023,23252,22761.8,23338.8,22748.2,318.98,21500.00%,60.12824991,2/7/2023
2/8/2023,22965,23251.7,23425.1,22691.7,289.12,-12300.00%,47.2011513,2/8/2023
2/9/2023,21793,22964.6,23003.6,21744.6,425.44,-51000.00%,45.77245199,2/9/2023
2/10/2023,21635,21792.5,21933.6,21491.7,352.79,-7200.00%,48.17799205,2/10/2023
2/11/2023,21860,21627.4,21902.9,21605.3,182.07,10400.00%,47.44265469,2/11/2023
2/12/2023,21787,21859.9,22080.7,21653.1,211.65,-3300.00%,47.29357108,2/12/2023
2/13/2023,21773,21782.7,21887.5,21418.7,312.04,-700.00%,52.21425564,2/13/2023
2/14/2023,22199,21776.9,22308.6,21556.2,378.39,19600.00%,68.19527124,2/14/2023
2/15/2023,24328,22198.5,24330.9,22050.8,401.53,95900.00%,60.17388691,2/15/2023
2/16/2023,23540,24328.1,25233.8,23525.9,484.5,-32400.00%,65.85015396,2/16/2023
2/17/2023,24574,23538.2,24984.7,23373,523.85,43900.00%,66.13667956,2/17/2023
2/18/2023,24631,24573.5,24838.9,24457,223.77,2400.00%,62.86788799,2/18/2023
2/19/2023,24303,24631.3,25175.2,24273.7,312.64,-13300.00%,65.84430069,2/19/2023
2/20/2023,24840,24302.8,25085.4,23868.6,363.02,22100.00%,61.96923028,2/20/2023
2/21/2023,24451,24839.5,25236.8,24160.8,395.97,-15700.00%,59.41366624,2/21/2023
2/22/2023,24187,24450.7,24474.3,23593.4,400.24,-10800.00%,57.00658807,2/22/2023
2/23/2023,23936,24186.6,24590.4,23637.9,417.46,-10300.00%,50.47839118,2/23/2023
2/24/2023,23192,23936.4,24123.4,22970.3,367.99,-31100.00%,50.26177489,2/24/2023
2/25/2023,23166,23191.3,23215.3,22777.4,198.35,-1100.00%,53.5093214,2/25/2023
2/26/2023,23559,23166.1,23671.8,23066,209.12,16900.00%,52.89417507,2/26/2023
2/27/2023,23494,23558.7,23876.2,23166.8,297.65,-2700.00%,49.47359021,2/27/2023
2/28/2023,23131,23494,23595,23033.8,275.1,-15500.00%,53.98479782,2/28/2023
3/1/2023,23642,23130.6,23914.1,23025.3,328.77,22100.00%,52.24477755,3/1/2023
3/2/2023,23465,23642.2,23780.5,23208.7,249.26,-7500.00%,42.89829259,3/2/2023
3/3/2023,22354,23465.6,23473.4,22051.9,344.63,-47300.00%,42.84628255,3/3/2023
3/4/2023,22347,22354.7,22403.7,22167.4,123.93,-300.00%,43.69693263,3/4/2023
3/5/2023,22428,22347.1,22636.7,22213.5,160.57,3600.00%,43.54184205,3/5/2023
3/6/2023,22410,22428.2,22595.4,22320.1,215.31,-800.00%,41.66613199,3/6/2023
3/7/2023,22198,22410.1,22535.1,21968.6,304.75,-9500.00%,37.65339386,3/7/2023
3/8/2023,21711,22197.8,22274.3,21661.3,316.51,-21900.00%,29.25005326,3/8/2023
3/9/2023,20362,21710.8,21826.5,20079.6,468.76,-62100.00%,28.21937796,3/9/2023
3/10/2023,20157,20362,20362.6,19591.8,655.27,-10100.00%,32.12675256,3/10/2023
3/11/2023,20468,20156.5,20669.5,19796.7,453.46,15400.00%,47.29656158,3/11/2023
3/12/2023,21995,20465,22028.6,20294.2,455.69,74600.00%,60.49243978,3/12/2023
3/13/2023,24114,21994.8,24406.2,21859.6,733.63,96400.00%,63.23399579,3/13/2023
3/14/2023,24700,24121.5,26365.9,23994.6,753.06,24300.00%,60.04107256,3/14/2023
3/15/2023,24283,24699.6,25108.9,23932.4,614.31,-16900.00%,63.47515072,3/15/2023
3/16/2023,25004,24283.2,25139,24147.9,462.58,29700.00%,72.04449267,3/16/2023
3/17/2023,27392,25004.4,27742.2,24900.1,674.96,95500.00%,68.58314535,3/17/2023
3/18/2023,26915,27391.9,27659.1,26688.7,392.47,-17400.00%,71.77897736,3/18/2023
3/19/2023,27959,26914.5,28347.3,26844.6,393.27,38800.00%,70.03006947,3/19/2023
3/20/2023,27721,27958.9,28457.8,27157,503.9,-8500.00%,71.27468371,3/20/2023
3/21/2023,28114,27719.8,28437.8,27350.6,438.78,14200.00%,64.97489022,3/21/2023
3/22/2023,27262,28114.2,28760.3,26668.7,262.03,-30300.00%,68.64908225,3/22/2023
3/23/2023,28311,27262.8,28734.1,27144.6,158.46,38500.00%,62.89816394,3/23/2023
3/24/2023,27462,28306.9,28374.5,27026.5,110.36,-30000.00%,62.95327735,3/24/2023
3/25/2023,27476,27462.2,27761.9,27176.7,61.36,500.00%,64.94790508,3/25/2023
3/26/2023,27974,27474.9,28153.7,27429.1,60.64,18100.00%,59.1366911,3/26/2023
3/27/2023,27130,27974.8,28023.3,26611.5,107.24,-30200.00%,59.74336507,3/27/2023
3/28/2023,27262,27127.8,27465,26665.6,94.16,4900.00%,64.43080304,3/28/2023
3/29/2023,28350,27262.9,28627.4,27249.8,109.32,39900.00%,62.13904682,3/29/2023
3/30/2023,28030,28350.3,29160.4,27716.7,122.51,-11300.00%,64.04975517,3/30/2023
3/31/2023,28474,28029.3,28646.3,27587.5,98.44,15800.00%,63.90894348,3/31/2023
4/1/2023,28456,28473.7,28795.1,28285.6,38.09,-600.00%,61.81134987,4/1/2023
4/2/2023,28198,28456.1,28522.8,27871.7,45.04,-9100.00%,58.63049788,4/2/2023
4/3/2023,27802,28194.7,28458.4,27256.9,98,-14100.00%,60.62525951,4/3/2023
4/4/2023,28164,27802.2,28429.1,27668.9,64.06,13000.00%,60.68165988,4/4/2023
4/5/2023,28174,28164.4,28744.4,27823.5,77.32,300.00%,59.42579039,4/5/2023
4/6/2023,28037,28173.5,28173.5,27734.5,51.29,-4900.00%,58.22283847,4/6/2023
4/7/2023,27910,28037.6,28102.5,27779.4,30.94,-4500.00%,58.44396966,4/7/2023
4/8/2023,27941,27910.4,28153.1,27863.8,23.73,1100.00%,61.19804009,4/8/2023
4/9/2023,28327,27941.2,28522.7,27809.2,39.35,13800.00%,68.78260105,4/9/2023
4/10/2023,29641,28326.5,29755.4,28182.9,85.73,46400.00%,71.1362247,4/10/2023
4/11/2023,30150,29641,30375.1,29597.8,113.05,17200.00%,,4/11/2023
4/12/2023,29886.4,30209.8,30473,29679.5,78.69,-1.07%,0,4/12/2023
4/13/2023,30387.4,29892.4,30524.1,29864.5,65.87,1.68%,0,4/13/2023
4/14/2023,30472.5,30387.4,30964.9,30026,98.38,0.28%,0,4/14/2023
4/15/2023,30299.6,30472.6,30586.5,30208.8,31.71,-0.57%,0,4/15/2023
4/16/2023,30310.3,30299.2,30545.3,30134.6,34.48,0.04%,0,4/16/2023
4/17/2023,29434.9,30310.8,30312.2,29274,71.9,-2.89%,0,4/17/2023
4/18/2023,30382.2,29434.1,30470.1,29149.2,76.58,3.22%,0,4/18/2023
4/19/2023,28813.7,30382.2,30408.4,28641.1,111.27,-5.16%,0,4/19/2023
4/20/2023,28240.5,28813.7,29082.1,28032.4,95.45,-1.99%,0,4/20/2023
4/21/2023,27264.8,28240.5,28353.4,27171.1,98.72,-3.46%,0,4/21/2023
4/22/2023,27813.9,27264.8,27872,27165.7,44.3,2.01%,0,4/22/2023
4/23/2023,27591.4,27813.8,27815,27388.5,41.77,-0.80%,0,4/23/2023
4/24/2023,27509.3,27591.4,27978.8,27054.3,66.74,-0.30%,0,4/24/2023
4/25/2023,28298.8,27510.1,28375.6,27201.1,65.31,2.87%,0,4/25/2023
4/26/2023,28424.6,28298.8,29995.7,27307.8,164.31,0.44%,0,4/26/2023
4/27/2023,29475.9,28424.5,29859.8,28392.4,121.63,3.70%,0,4/27/2023
4/28/2023,29321.8,29475.9,29587.2,28927.8,69.88,-0.52%,0,4/28/2023
4/29/2023,29234.1,29318.4,29425.5,29058.5,25.72,-0.30%,0,4/29/2023
4/30/2023,29252.1,29235.1,29941.3,29095,47.62,0.06%,0,4/30/2023
5/1/2023,28077.6,29252.1,29329.6,27685.9,84.36,-4.02%,0,5/1/2023
5/2/2023,28669.1,28079,28877.4,27913.2,65.33,2.11%,0,5/2/2023
5/3/2023,29023.6,28669.1,29244.7,28164.4,81.22,1.24%,0,5/3/2023
5/4/2023,28842.1,29023.6,29352.7,28687.4,53.8,-0.63%,0,5/4/2023
5/5/2023,29513.2,28842.2,29653.9,28825.3,74.52,2.33%,0,5/5/2023
5/6/2023,28857.1,29512.8,29816.4,28414.9,58.94,-2.22%,0,5/6/2023
5/7/2023,28424.8,28857.1,29122,28419.6,36.5,-1.50%,0,5/7/2023
5/8/2023,27670.5,28424.8,28627.8,27280.3,85.72,-2.65%,0,5/8/2023
5/9/2023,27634.9,27670.5,27816,27366.3,49.75,-0.13%,0,5/9/2023
5/10/2023,27603.3,27634.3,28311.7,26885.7,91.45,-0.11%,0,5/10/2023
5/11/2023,26983.5,27604.3,27607.4,26766.2,62.85,-2.25%,0,5/11/2023
5/12/2023,26799.2,26983.1,27044,25853.1,87.49,-0.68%,0,5/12/2023
5/13/2023,26777.5,26798.7,27011.9,26695.6,27.95,-0.08%,0,5/13/2023
5/14/2023,26920,26777.4,27176.1,26609.9,26.35,0.53%,0,5/14/2023
5/15/2023,27183.9,26920.4,27651.7,26752.1,53.27,0.98%,0,5/15/2023
5/16/2023,27035.3,27183.9,27295.3,26881.9,45.29,-0.55%,0,5/16/2023
5/17/2023,27403.1,27035.5,27465.3,26597.7,58.14,1.36%,0,5/17/2023
5/18/2023,26828,27403.8,27467,26449.8,63.39,-2.10%,0,5/18/2023
5/19/2023,26882.9,26828.2,27154.7,26711.3,36.67,0.20%,0,5/19/2023
5/20/2023,27116.2,26883,27147.2,26831.3,17.72,0.87%,0,5/20/2023
5/21/2023,26749.9,27116.2,27257.1,26677.6,27.42,-1.35%,0,5/21/2023
5/22/2023,26847.3,26749.9,27048.9,26546.1,35.56,0.36%,0,5/22/2023
5/23/2023,27220.7,26851.6,27448.1,26804.1,50.89,1.39%,0,5/23/2023
5/24/2023,26328.4,27220.7,27220.7,26088.7,72.65,-3.28%,0,5/24/2023
5/25/2023,26475.8,26327.1,26589.2,25892.5,50.17,0.56%,0,5/25/2023
5/26/2023,26711.5,26475.5,26911.6,26330,45.88,0.89%,0,5/26/2023
5/27/2023,26857.5,26711.2,26882.9,26591.2,18.68,0.55%,0,5/27/2023
5/28/2023,28071.2,26855.3,28181.9,26788.5,55.23,4.52%,0,5/28/2023
5/29/2023,27739.4,28068.4,28431.2,27548.8,54.56,-1.18%,0,5/29/2023
5/30/2023,27698.2,27738.9,28033.6,27583.8,45.19,-0.15%,0,5/30/2023
5/31/2023,27216.1,27696.9,27825,26865.1,63.08,-1.74%,0,5/31/2023
6/1/2023,26819,27216.4,27340.9,26662.3,51.98,-1.46%,0,6/1/2023
6/2/2023,27244.7,26819,27299.4,26541.3,49.37,1.59%,0,6/2/2023
6/3/2023,27072,27246,27317.5,26931.4,20.62,-0.63%,0,6/3/2023
6/4/2023,27122.3,27070.9,27410.2,26956.1,23.81,0.19%,0,6/4/2023
6/5/2023,25747.4,27122.3,27125.5,25437.5,85.42,-5.07%,0,6/5/2023
6/6/2023,27230.2,25745.6,27325.2,25425.6,88.61,5.76%,0,6/6/2023
6/7/2023,26342.5,27230.2,27342,26141,77.48,-3.26%,0,6/7/2023
6/8/2023,26501.1,26341.8,26784.4,26231.3,39.95,0.60%,0,6/8/2023
6/9/2023,26479.3,26501.1,26773.9,26326.7,38.96,-0.08%,0,6/9/2023
6/10/2023,25844,26479.3,26525.1,25468.3,83.57,-2.40%,0,6/10/2023
6/11/2023,25928.4,25843.3,26190.1,25660.8,39.2,0.33%,0,6/11/2023
6/12/2023,25906.8,25927.9,26080.7,25635,40.75,-0.08%,0,6/12/2023
6/13/2023,25929.4,25906.9,26428.9,25726.4,56.24,0.09%,0,6/13/2023
6/14/2023,25129.5,25929,26051.7,24847.4,60.82,-3.08%,0,6/14/2023
6/15/2023,25591.3,25129.5,25732.8,24838,68.38,1.84%,0,6/15/2023
6/16/2023,26341.3,25591.9,26472.8,25276,69.24,2.93%,0,6/16/2023
6/17/2023,26515,26341.3,26767.3,26183.5,35.86,0.66%,0,6/17/2023
6/18/2023,26339.7,26515,26679.3,26290.6,27.31,-0.66%,0,6/18/2023
6/19/2023,26845.9,26339.7,27029.7,26295.1,46.45,1.92%,0,6/19/2023
6/20/2023,28307.7,26845.9,28393,26665.5,100.55,5.44%,0,6/20/2023
6/21/2023,29996.9,28307.7,30769.5,28270.5,143.49,5.97%,0,6/21/2023
6/22/2023,29890.5,29992.8,30497.8,29590.4,79.22,-0.35%,0,6/22/2023
6/23/2023,30679.4,29890.2,31395.4,29822.6,98.85,2.64%,0,6/23/2023
6/24/2023,30533.6,30680.7,30795.3,30269.4,38.15,-0.48%,0,6/24/2023
6/25/2023,30465.3,30533.6,31040.2,30315.8,37.12,-0.22%,0,6/25/2023
6/26/2023,30267,30466.3,30645.9,29986.3,58.71,-0.65%,0,6/26/2023
6/27/2023,30689.1,30267,30993.7,30231.3,55.82,1.39%,0,6/27/2023
6/28/2023,30078.6,30691.9,30703.4,29919.5,51.06,-1.99%,0,6/28/2023
6/29/2023,30445.7,30077.3,30823.1,30051.3,49.57,1.22%,0,6/29/2023
6/30/2023,30472.9,30445.7,31275.5,29714.5,118.65,0.09%,0,6/30/2023
7/1/2023,30586.8,30472.9,30649.9,30329,22.46,0.37%,0,7/1/2023
7/2/2023,30617.7,30587.1,30769,30227.9,28.82,0.10%,0,7/2/2023
7/3/2023,31151.3,30617.5,31377,30581.5,56.49,1.74%,0,7/3/2023
7/4/2023,30768.4,31152,31326.5,30657.8,42.12,-1.23%,0,7/4/2023
7/5/2023,30512.8,30768.6,30875.6,30233.3,43.23,-0.83%,0,7/5/2023
7/6/2023,29913.1,30512.8,31463.6,29869,90.81,-1.97%,0,7/6/2023
7/7/2023,30346.4,29912.7,30442,29757.4,46.42,1.45%,0,7/7/2023
7/8/2023,30288.8,30346.8,30379.9,30055.9,17.41,-0.19%,0,7/8/2023
7/9/2023,30166.9,30288.8,30425.5,30071.9,20.05,-0.40%,0,7/9/2023
7/10/2023,30415.3,30166.9,31019.6,29969.1,55.24,0.82%,0,7/10/2023
7/11/2023,30623.3,30414.2,30782.2,30333.8,39.84,0.68%,0,7/11/2023
7/12/2023,30387.3,30623.3,30951.3,30231.7,54.06,-0.77%,0,7/12/2023
7/13/2023,31466.1,30387.3,31764.5,30260,99.81,3.55%,0,7/13/2023
7/14/2023,30317.4,31465.4,31602.6,29944.3,82.42,-3.65%,0,7/14/2023
7/15/2023,30291.4,30316.8,30395.4,30246.9,17.06,-0.09%,0,7/15/2023
7/16/2023,30235.5,30291.8,30435,30075.4,20.31,-0.18%,0,7/16/2023
7/17/2023,30139.7,30235.5,30335.9,29693.3,42.84,-0.32%,0,7/17/2023
7/18/2023,29866.8,30139.7,30242.4,29624.6,42.4,-0.91%,0,7/18/2023
7/19/2023,29909.7,29866.7,30185.5,29789.3,34.96,0.14%,0,7/19/2023
7/20/2023,29801,29909.7,30408,29621.4,50.33,-0.36%,0,7/20/2023
7/21/2023,29903.1,29801,30058.9,29739.9,32.59,0.34%,0,7/21/2023
7/22/2023,29788.9,29904.5,29988,29657.3,18.47,-0.38%,0,7/22/2023
7/23/2023,30085.9,29788.9,30337,29735.7,23.32,1.00%,0,7/23/2023
7/24/2023,29178.1,30085.9,30098.2,28890.7,55.73,-3.02%,0,7/24/2023
7/25/2023,29228.6,29178.3,29365.4,29058.7,29.05,0.17%,0,7/25/2023
7/26/2023,29352.2,29228.8,29681.8,29109.7,44.33,0.42%,0,7/26/2023
7/27/2023,29222.7,29352.9,29568.8,29094,30.42,-0.44%,0,7/27/2023
7/28/2023,29315,29222.7,29533,29125.1,31.42,0.32%,0,7/28/2023
7/29/2023,29353.5,29315,29400.1,29256.9,13.9,0.13%,0,7/29/2023
7/30/2023,29281.7,29354.2,29446.6,29054.5,20.58,-0.24%,0,7/30/2023
7/31/2023,29232.4,29282,29502.3,29128.3,31.84,-0.17%,0,7/31/2023
8/1/2023,29712.2,29232.3,29712.2,28611,64.01,1.64%,0,8/1/2023
8/2/2023,29173.7,29711.8,30025.9,28961.6,67.41,-1.81%,0,8/2/2023
8/3/2023,29189.3,29180.9,29409.8,28981,36.08,0.05%,0,8/3/2023
8/4/2023,29105.5,29189.1,29319.1,28875.8,31.43,-0.29%,0,8/4/2023
8/5/2023,29068.1,29105.6,29139.3,28983,14.55,-0.13%,0,8/5/2023
8/6/2023,29081.3,29067.9,29198.9,28987.4,16.03,0.05%,0,8/6/2023
8/7/2023,29204.2,29081.3,29270.2,28721,41.19,0.42%,0,8/7/2023
8/8/2023,29777.4,29204.2,30168.6,29137.7,62.57,1.96%,0,8/8/2023
8/9/2023,29578,29771.3,30104,29384.2,49.67,-0.67%,0,8/9/2023
8/10/2023,29449,29578,29719.4,29377.5,32,-0.44%,0,8/10/2023
8/11/2023,29420.8,29448.9,29544.9,29271.2,27.71,-0.10%,0,8/11/2023
8/12/2023,29428.2,29420.8,29480.8,29375.4,11.07,0.02%,0,8/12/2023
8/13/2023,29300.1,29428.2,29468.5,29272.3,13.49,-0.44%,0,8/13/2023
8/14/2023,29426.7,29300.1,29689,29116,39.3,0.43%,0,8/14/2023
8/15/2023,29195.3,29426.7,29472,29118.6,33.81,-0.79%,0,8/15/2023
8/16/2023,28726.3,29195.3,29251.1,28717.6,43.71,-1.61%,0,8/16/2023
8/17/2023,26635.7,28726.1,28771.8,25489.4,132.92,-7.28%,0,8/17/2023
8/18/2023,26053.2,26635.7,26801.9,25691,93.05,-2.19%,0,8/18/2023
