Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
practicalmed.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
condombaz.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
google.co,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nooransms.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mbh24.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nashrebehandish.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
prozhe9.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
giumehbook.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asan.shaparak.ir 200 267,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pod-land.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pedaratr.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.en-eslami.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.mehrabadgasht.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mehrasemangasht.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
launchcity.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
chaharbarg.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.ashkavand.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gift123.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
wedocell.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.gallerydelband.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fonstar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
miladcard.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
janan.store,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sajsa.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
292fe3cc-1e3a-48cc-bab7-d740c9cb070e.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.arvinpayam.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adamohava.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dentalmehr.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
login.samandehi.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
lococenter.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bapal.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
daroophen.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
navid24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
panel.viraasr.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
lampouf.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.mysepehr.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.pki.co.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rashasite.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ballistball.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kook-shop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
barnamerizi.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
api.doormat.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ircmj.neoscriber.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
directpayment 200 323,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.zanko.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asalhyper.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
goldenballoon.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
memareravan.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
api.royatel.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
xfire.codehaus.org) - - sadad.shaparak.ir 200 0 0 1637 1001 4,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.behafarinik.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
f356fba8-6fd8-4d52-9455-37012d7c5cb6.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
172.20.100.26,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ebookrally.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
smsati.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.newconf.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sabzevar.iau.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
edlaat.2waky.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
b4645eab-7c20-4f68-b717-4c8a03037574.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
helyonstyle.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mojak.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gulfdaru.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sleephome.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
es.smsem.rest,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shop.bestdaylong.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
arl.jkub.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sadad.shaparak.ir sadad.shaparak.ir 200 0 0 2021 1484,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.digitalgfx.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
azlishop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mazandpart.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
alfacloud.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
entekhabreshte.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
termehscarf.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
conf.isc.gov.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.jamiranco.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aceyadak.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sepehr.trip.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
baharkala.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
8f3a5e97-8ae2-4c32-ae85-730ea8d06679.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asanresan.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
admin.aramiscard.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.google.com sadad.shaparak.ir 200 0 0 48255 410 1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aroosi.me,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
memaryani.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nojavany.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
stu.iauctb.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
galleryketab.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
luxurikala.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.zaban.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
entesharat.hmu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
balance-pay.gq,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hsa-pro.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shahrepich.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
miadpay.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
endopka.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
azadfekrischool.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zxczxczxczxczxc.manamod.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shop.bimetime.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
portal10006233.hafezpayam.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shahrepatch.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mail.merajairlines.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ghadimestan.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
madrokh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
m-pay.ml,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payment.isfahan.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adlc.faqserv.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
isacofarhang.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
booking.madinahaljavadhotel.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sups.shirazu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mashhadcam.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
2.189.156.11,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
imenshahrvand.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mihan-estekhdam.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
server306.bertina.bi,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
axf9.irbrokersite.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.golestannezam.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.publication.aut.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tvtobook.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gapmarab.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
my.webinoapp.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
b.ilingo.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
baazigooshi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ham30.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fixafile.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
azerakhsh.online,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nivadpet.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
konarshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pay.maskancharj.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rezaiedm.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dentalment.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
shiznumber.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
new.morabiman.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bpm.shaparak.ir&spell=1&sa=x&ved=2ahukewifz-jnzthoahuzqxuihvt9acaqbxoecaoqa,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.nwesic.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cookabzar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
maarkaar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gas.yazdnezam.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tebskin.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
p-amol.tvu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
choobleman.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
c-karo.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
offkharid.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iransaham.ddns.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
icstore.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
voltakala.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
qjal.smtc.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
homekala.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
coffeete.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
318a5503-2863-4824-9224-217053f9bfe4.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tavyar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
suhamir.top,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ir.sendsmtp.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
deylammal.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hyperdaru.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
reserve.homayesaadatdelijan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.marzgram.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
misan.nikanlink.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
meshkiceram.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hypercctv.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
negwhye-eue.sbs,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pershiess.fasau.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.afzoneha.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
register.aeschools.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
perfectcrypto.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.google.com sadad.shaparak.ir 200 0 0 48783 426,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nasim624.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
chrmodeshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ramandental.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rimah-tanposh.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mobile.samantravel.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
self.imamreza.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cebyt54ir.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
inisms.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bekohome.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
plan.dm3.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kharaziartan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.harmonykitchen.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.sahbnm.sbs,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
essel.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
chasbestan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.irangoldshop24.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
paladium.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
charter.parstravelco.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aydinfollower.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
agri.sdcongress.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
parsmata.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
portal.p10004730.hafezpayam.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
9842de80-6dad-43af-8b2d-ca84296adedd.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
diyako24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.jooridani.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fsstore.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
esetupdate.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
watchino.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
meysamshopp.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
drebook.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hatefpakhsh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.zarin-market.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
talisystem.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
toobasaffron.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
185.25.172.22 cs2=52 cs3=0 cs1label=referer cs2label=time-taken cs3label=sc-win32-status cs4label=queue name cn1label=site id ahost=cef.ecd.ir agt=10.10.90.35 agentzoneuri=,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
felfelani.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
modirhost.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
raimongroup.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
91.242.44.226,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
flydonya.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
panel.onesecondexchange.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
esun.market,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.sahamlast.sbs,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
api.pezeshket.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
shermila.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
yas22.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cafetadvin.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
demo.farashenasa.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mojry.alborz-nezam.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dieruhe.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
setarepoonsad.bimeh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
book.farsnews.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nafasetazeh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
khanenojum.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.bazarshoosh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jelvehshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ravanmotor.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
noortarazan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shahr-iphone.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.asanlicense.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
filezee.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
testdriving.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
my.shatelmobile.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
irn-sene.tech,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.modireamari.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
8da64c4f-9a63-4340-bd06-9ae02a0fa401.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tarikh.maaref.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
testiran.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
smartyshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ariasafar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
golestan.lu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
airun.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dogacamp.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nikan-academy.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.golestan.daneshpajoohan.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.nadpco.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
qeshmland.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.softiran.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
betabss.flysepehran.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mis.nkstp.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
irandorbinshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
baranpayamaks.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payment.khooger.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.mnsce.cloud,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
maadmall.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
royayiparvaz24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tamdid.epee.info,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
10.48.76.27,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
radkit.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bkmarket.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
lianbazaar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.gilar.market,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
touchademy.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hormozfaraz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pscenter.in,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
designingcity.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
oriran.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rahi1828.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
food.fmgarmsar.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
barfarazparskohan.altrabotopsellers.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rmmode.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed-ba.otzo.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.nrec.cloud,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
classic.chmail.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
support.araye.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hamsafarbag.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mabod.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nikanfile.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
balstar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
b26ab0c1-a52f-4253-b58c-c6222067bc65.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iranedon.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
press.umz.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shop.mahannet.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
raznist.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
paradisetoycar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mavicenteraras.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
public-paypool-fms-credit-dev.apps.public.okd4.teh-1.snappcloud.io,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fgtal.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ir-c.fartit.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
gamecode.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
akhavanhome.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
vapoursdaily12.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
novinclash.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
172.30.230.52,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
radib.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
edb.faqserv.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nuraac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
site_6226.utabweb.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
37173.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
edu.adib-mazandaran.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.madeinart.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shabbekheyr.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
60b74221-4d39-40d9-a467-2fe57d245b63.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
orico-iran.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mydecori.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
smile-poushak.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adl-qq.my03.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pharmacy24h.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cinemaschools.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sbi.tvu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jd1000.dejkoob.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ictdargah.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adlsahl.trickip.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
