Date,Price,Open,High,Low,Vol.,Change %,RSI
2014-04-28,442,443.2,451.1,420.8,4.54K,-0.28%,42.59952828
2014-04-29,446,441.9,453.8,430.7,3.72K,0.95%,42.59952828
2014-04-30,446,446.1,452.6,430.9,4.08K,-0.11%,46.39543549
2014-05-01,460,445.6,464.5,444.5,4.20K,3.25%,45.02131075
2014-05-02,454,460.1,463.4,442,3.38K,-1.40%,41.69644138
2014-05-03,439,453.7,454.2,429.1,2.58K,-3.31%,41.04358682
2014-05-04,436,438.6,446.6,428.8,3.37K,-0.59%,39.92167271
2014-05-05,431,436,443.9,426.4,3.04K,-1.19%,40.27331202
2014-05-06,432,430.9,435,420.2,4.19K,0.31%,45.43258932
2014-05-07,447,432.2,458.8,423.5,5.03K,3.32%,43.80267148
2014-05-08,441,446.5,455.5,439.5,2.54K,-1.22%,45.55556351
2014-05-09,446,441.1,455.8,438.5,2.27K,0.98%,47.66514568
2014-05-10,452,445.5,459.5,441.4,0.45K,1.45%,42.10186121
2014-05-11,433,451.9,455.4,429,1.89K,-4.13%,43.95566246
2014-05-12,438,433.2,441.1,430.2,1.39K,1.15%,42.77569426
2014-05-13,434,438.2,442.3,432.7,2.65K,-0.98%,46.27059395
2014-05-14,443,433.9,444.3,433.9,2.20K,2.01%,48.16464818
2014-05-15,448,442.6,450,441.5,2.17K,1.24%,50.42317381
2014-05-16,454,448.1,455.1,441.9,1.76K,1.23%,50.03190123
2014-05-17,453,453.6,455.9,452.2,1.71K,-0.19%,48.80827541
2014-05-18,450,452.8,454,449,1.45K,-0.59%,46.36588621
2014-05-19,444,450.1,451.7,441.2,1.35K,-1.39%,60.80084147
2014-05-20,485,443.9,486.2,437.3,1.90K,9.16%,61.87879918
2014-05-21,489,484.6,495.2,481.7,1.40K,0.88%,68.03244434
2014-05-22,515,488.8,519.3,485.5,3.12K,5.43%,68.66105656
2014-05-23,518,515.4,540.9,515.2,2.76K,0.53%,69.31094906
2014-05-24,521,518.1,526.7,510.4,2.86K,0.46%,77.51335627
2014-05-25,570,520.5,575.2,520.5,1.87K,9.60%,78.99406532
2014-05-26,582,570.4,586.4,564.7,2.96K,2.03%,73.76324517
2014-05-27,570,582,586.2,555.3,3.35K,-2.05%,73.91823945
2014-05-28,571,570.1,581.8,562.6,3.57K,0.13%,70.76673844
2014-05-29,564,570.8,573.8,557.7,3.73K,-1.12%,77.76672439
2014-05-30,612,564.4,613.3,564,6.21K,8.49%,79.52656762
2014-05-31,628,612.3,629,604.7,4.41K,2.54%,81.67446963
2014-06-01,650,627.9,675,622,3.55K,3.48%,82.22225905
2014-06-02,656,649.8,662.6,625.5,4.13K,0.88%,83.38138017
2014-06-03,669,655.5,676.5,631.4,4.36K,2.13%,71.75448209
2014-06-04,639,669.4,669.8,602.1,5.60K,-4.56%,74.44117704
2014-06-05,660,638.9,665.4,635.6,2.76K,3.33%,70.97888743
2014-06-06,650,660.2,663.8,647.1,6.04K,-1.48%,71.26672663
2014-06-07,652,650.4,659.8,641,1.97K,0.19%,70.88814097
2014-06-08,651,651.7,658.9,648.7,3.31K,-0.10%,68.15865367
2014-06-09,644,651,652.1,639.1,3.26K,-1.03%,70.27186552
2014-06-10,656,644.3,661.4,641.7,3.56K,1.75%,65.2218629
2014-06-11,643,655.6,663,642.3,3.80K,-1.93%,51.20067095
2014-06-12,597,643,643.8,591.1,4.59K,-7.13%,54.19742975
2014-06-13,610,597.1,619.1,594.9,7.55K,2.21%,47.65218551
2014-06-14,583,610.3,613.8,563.7,5.00K,-4.41%,47.42374981
2014-06-15,582,583.4,587.8,560.8,3.94K,-0.19%,51.66574154
2014-06-16,599,582.3,606.1,580.5,3.99K,2.88%,53.10389103
2014-06-17,605,599.1,608.4,594.9,3.00K,1.00%,53.35300956
2014-06-18,606,605.1,614.4,603.6,3.31K,0.19%,51.58246347
2014-06-19,600,606.2,612.6,598.7,5.60K,-1.00%,48.9579576
2014-06-20,591,600.2,602,587.1,2.15K,-1.57%,50.75676821
2014-06-21,597,590.8,599.2,584.8,2.28K,1.06%,52.84471416
2014-06-22,604,597,610.1,592,2.04K,1.10%,48.71372513
2014-06-23,591,603.6,604.7,582.9,2.65K,-2.06%,48.09087085
2014-06-24,589,591.2,595.7,585.4,3.08K,-0.41%,42.27042312
2014-06-25,569,588.8,589.6,566.9,3.09K,-3.45%,47.09717871
2014-06-26,583,568.5,582.7,565.8,4.15K,2.51%,52.85789106
2014-06-27,602,582.7,603.9,580.1,3.39K,3.35%,51.58436877
2014-06-28,598,602.2,608.8,594,2.94K,-0.78%,52.50855199
2014-06-29,601,597.6,604.3,593.2,2.89K,0.59%,61.4823218
2014-06-30,635,601.1,637.3,596.5,3.83K,5.67%,63.24228572
2014-07-01,643,635.1,652.5,634.1,4.11K,1.27%,63.90827503
2014-07-02,646,643.2,652.1,604.6,4.78K,0.39%,60.7474516
2014-07-03,638,645.7,646.4,633.6,4.01K,-1.19%,55.56792516
2014-07-04,624,638,642.2,623,3.60K,-2.21%,55.20584585
2014-07-05,623,624,627.8,619.7,3.25K,-0.16%,56.42883711
2014-07-06,627,623,629.4,622.7,2.70K,0.59%,51.50690613
2014-07-07,614,626.7,627.9,607.3,2.53K,-2.08%,51.85478566
2014-07-08,615,613.6,619.7,609.3,3.21K,0.28%,54.65719781
2014-07-09,623,615.3,623.8,610.5,3.07K,1.25%,52.59656338
2014-07-10,618,623,625,611.7,3.61K,-0.74%,57.74354469
2014-07-11,633,618.4,633.6,616.1,3.12K,2.35%,58.70917525
2014-07-12,636,632.9,638.6,625.9,3.43K,0.47%,55.09363829
2014-07-13,628,635.9,638.6,627.5,1.70K,-1.24%,50.87595381
2014-07-14,618,628,629,616.1,2.55K,-1.55%,51.67280802
2014-07-15,620,618.3,624.4,617.3,3.69K,0.21%,49.51055158
2014-07-16,615,619.6,622.4,614.2,3.00K,-0.77%,54.43822275
2014-07-17,627,614.8,632.5,610,2.92K,1.92%,54.83382418
2014-07-18,628,626.6,630.2,617.9,3.35K,0.14%,54.32584215
2014-07-19,627,627.5,634.1,625.1,3.96K,-0.07%,51.25757081
2014-07-20,621,627,627.9,620,2.30K,-0.97%,53.15700972
2014-07-21,625,621,625.9,615,2.53K,0.67%,52.06452651
2014-07-22,623,625.1,628.8,620,3.28K,-0.42%,51.49466262
2014-07-23,622,622.5,625,621,2.17K,-0.13%,41.67091991
2014-07-24,602,621.7,622,599.4,4.74K,-3.19%,41.24721444
2014-07-25,601,601.9,609.1,597.4,5.92K,-0.23%,39.10614533
2014-07-26,596,600.5,603,593.3,3.48K,-0.75%,38.67376376
2014-07-27,595,596,601.5,593.7,3.53K,-0.16%,35.69831415
2014-07-28,588,595,597.5,578.1,2.33K,-1.19%,34.87277197
2014-07-29,586,587.9,591.3,579.5,6.72K,-0.37%,27.64397489
2014-07-30,565,585.8,586.1,564.2,4.10K,-3.61%,42.8357762
2014-07-31,590,564.6,593.7,564,3.52K,4.41%,47.1386628
2014-08-01,599,589.5,604,586.4,8.93K,1.57%,44.34290258
2014-08-02,592,598.8,598.9,587.4,2.12K,-1.18%,43.16142275
2014-08-03,589,591.7,592.1,580.6,1.26K,-0.47%,45.25584095
2014-08-04,593,588.9,595.1,586.5,3.42K,0.65%,43.52849801
2014-08-05,589,592.8,594.3,585.4,4.09K,-0.68%,44.10290257
2014-08-06,590,588.8,593.8,587.2,3.01K,0.17%,45.88135159
2014-08-07,593,589.8,595.1,587.9,2.50K,0.51%,47.67423654
2014-08-08,596,592.8,608.2,592.1,3.11K,0.51%,44.49903872
2014-08-09,590,595.8,595.6,587.4,1.42K,-1.06%,45.79499356
2014-08-10,592,589.5,596.6,588.1,1.34K,0.43%,38.12531041
2014-08-11,576,592.1,593.6,571.7,2.57K,-2.73%,34.97154805
2014-08-12,568,575.9,578.3,562,3.33K,-1.43%,27.11974744
2014-08-13,542,567.7,573.5,523.2,4.82K,-4.50%,20.17708692
2014-08-14,505,542.1,544.9,495.9,10.88K,-6.88%,19.0420082
2014-08-15,497,504.8,515.2,483.2,4.77K,-1.65%,31.9293194
2014-08-16,522,496.5,524.3,483.2,3.87K,5.15%,25.60779348
2014-08-17,486,522,524.7,478.2,3.14K,-6.99%,22.42082817
2014-08-18,462,485.5,493.3,450,6.38K,-4.80%,31.25106642
2014-08-19,485,462.2,487,455.8,5.12K,4.96%,41.26748975
2014-08-20,517,485.1,521.8,468.5,5.89K,6.53%,41.55406305
2014-08-21,518,516.8,537.2,511.4,5.65K,0.22%,41.12190257
2014-08-22,516,517.9,524.4,500.6,6.03K,-0.36%,37.35639356
2014-08-23,498,516.1,516.8,494,3.13K,-3.57%,41.22067301
2014-08-24,510,497.7,514.8,496.8,2.53K,2.42%,39.68288493
2014-08-25,503,509.7,511.3,499.7,2.74K,-1.33%,42.95683226
2014-08-26,513,502.9,516,501.8,3.53K,1.91%,43.61600862
2014-08-27,515,512.6,527.4,512.7,3.79K,0.52%,42.5567997
2014-08-28,511,515.2,521.6,503.3,4.47K,-0.87%,43.29825812
2014-08-29,513,510.8,515.2,506.7,3.64K,0.35%,41.28944321
2014-08-30,506,512.6,512.9,503.1,2.63K,-1.29%,35.25083574
2014-08-31,482,506,508.3,478.3,6.10K,-4.78%,34.13091034
2014-09-01,477,481.8,487.5,471.8,6.79K,-0.95%,35.02019894
2014-09-02,479,477.2,487,470.5,6.75K,0.37%,35.48917251
2014-09-03,480,478.9,487.3,476.8,6.14K,0.23%,40.57020087
2014-09-04,491,480,498.5,476.3,8.81K,2.28%,38.49249028
2014-09-05,484,491,495,483.1,6.04K,-1.49%,38.97331229
2014-09-06,485,483.6,491.4,480.8,3.79K,0.17%,39.4827837
2014-09-07,486,484.5,490.7,478.5,3.56K,0.26%,36.22588873
2014-09-08,476,485.8,487,469.5,8.14K,-2.07%,35.9069122
2014-09-09,475,475.7,478.6,467.5,7.29K,-0.17%,38.80817951
2014-09-10,480,474.9,491,471.6,8.29K,1.01%,38.43346478
2014-09-11,479,479.7,488.9,474.6,6.29K,-0.25%,38.03793507
2014-09-12,478,478.5,479.7,471.1,5.15K,-0.16%,38.03793507
2014-09-13,478,477.7,480.6,474.6,5.28K,0.09%,38.03793507
2014-09-14,478,478.2,480.3,472,4.21K,-0.09%,38.03793507
2014-09-15,478,477.7,479.3,473.7,5.63K,0.00%,33.01143798
2014-09-16,467,477.7,478.8,464,6.52K,-2.29%,30.63356175
2014-09-17,461,466.8,469.4,458.3,7.51K,-1.21%,20.7212352
2014-09-18,424,461.1,462.3,408.8,8.93K,-7.99%,16.64530928
2014-09-19,398,424.3,429.2,386.1,14.97K,-6.27%,25.17964596
2014-09-20,412,397.7,427.7,387.5,14.29K,3.49%,23.34132288
2014-09-21,402,411.5,415.1,394.5,10.42K,-2.41%,24.52810812
2014-09-22,404,401.6,410.8,398.6,13.52K,0.62%,40.81067386
2014-09-23,437,404.1,445.5,394.8,17.94K,8.11%,37.388589
2014-09-24,424,436.9,439.2,422.1,21.37K,-3.00%,34.51180496
2014-09-25,412,423.8,427.5,409.6,14.63K,-2.71%,32.92056058
2014-09-26,405,412.3,416.4,399.7,12.12K,-1.90%,31.57664174
2014-09-27,399,404.5,407.1,394.7,9.74K,-1.35%,27.54070538
2014-09-28,379,399,402.3,374.1,13.94K,-5.00%,27.16676618
2014-09-29,377,379.1,389.3,372.6,20.69K,-0.61%,32.58814309
2014-09-30,388,376.8,395.2,374.7,16.92K,3.03%,31.4424752
2014-10-01,383,388.2,395.1,381.1,17.73K,-1.37%,29.64659014
2014-10-02,375,382.8,385.6,371.2,14.30K,-2.01%,27.3347181
2014-10-03,364,375.1,378.2,362.8,16.81K,-3.12%,22.37981158
2014-10-04,335,363.5,369.9,327.1,23.04K,-7.74%,20.70714627
2014-10-05,323,335.3,344.3,294.9,29.85K,-3.72%,25.22130133
2014-10-06,332,322.9,347.9,303,41.17K,2.69%,25.22130133
2014-10-07,332,331.5,345.5,321.7,30.17K,0.03%,34.36937074
2014-10-08,351,331.6,351.6,325.4,21.77K,5.80%,38.62509484
2014-10-09,361,350.9,384.6,347.6,35.59K,2.86%,39.05071306
2014-10-10,362,360.9,378.1,353.3,28.41K,0.22%,38.76123764
2014-10-11,361,361.7,370.1,350.5,13.93K,-0.14%,44.11482923
2014-10-12,373,361.2,374.6,352.3,11.23K,3.31%,49.64562377
2014-10-13,387,373.2,391.2,366,23.58K,3.79%,53.20784309
2014-10-14,397,387.3,407.7,385.7,28.87K,2.53%,51.63434303
2014-10-15,393,397.1,397.9,388.2,22.49K,-0.99%,46.79123998
2014-10-16,380,393.2,398.8,371.6,20.79K,-3.41%,47.20148947
2014-10-17,381,379.8,384.8,372.4,16.57K,0.19%,51.24938849
2014-10-18,391,380.5,395.7,373.6,9.45K,2.73%,49.61094973
2014-10-19,387,390.9,394.5,383.9,5.33K,-0.92%,46.79170285
2014-10-20,380,387.3,387.8,378.4,10.56K,-1.78%,47.70607594
2014-10-21,382,380.4,388.2,377.4,9.66K,0.52%,46.41752382
2014-10-22,379,382.4,383.7,377,10.53K,-0.89%,37.95358742
2014-10-23,356,378.9,381.1,353.5,19.12K,-6.11%,37.6322895
2014-10-24,355,355.8,360.9,351.4,20.03K,-0.19%,35.07419019
2014-10-25,347,355.1,356.6,341.5,14.04K,-2.36%,36.24106036
2014-10-26,349,346.7,356.8,344.2,11.58K,0.56%,36.85216881
2014-10-27,350,348.7,356.4,344.9,10.60K,0.41%,37.49731857
2014-10-28,351,350.1,355.7,348.3,9.43K,0.28%,31.88444098
2014-10-29,335,351.1,352.8,334.7,12.26K,-4.54%,38.11902141
2014-10-30,345,335.1,350.4,333.4,16.12K,2.91%,35.65860837
2014-10-31,338,344.9,348,336.1,14.00K,-2.03%,31.58169313
2014-11-01,325,337.9,339,320.7,13.77K,-3.68%,30.99457657
2014-11-02,323,325.4,329.8,319.8,11.90K,-0.88%,31.67848989
2014-11-03,324,322.5,332.9,321.7,13.43K,0.52%,34.47594594
2014-11-04,328,324.2,328.8,320.1,15.12K,1.15%,40.98196393
2014-11-05,338,328,342,326.5,15.84K,3.06%,46.68313164
2014-11-06,348,338,351.1,335.7,15.65K,2.86%,43.94042564
2014-11-07,342,347.7,351.6,340.2,15.02K,-1.67%,45.09831843
2014-11-08,344,341.9,346.3,339.8,8.19K,0.49%,54.25590066
2014-11-09,362,343.5,362.2,341.8,12.63K,5.39%,56.42993105
2014-11-10,367,362,374.7,356.6,22.81K,1.41%,55.29783485
2014-11-11,365,367.1,371,361.9,15.79K,-0.47%,74.06727846
2014-11-12,432,365.4,442.7,365.8,38.53K,18.23%,72.59742117
2014-11-13,429,432,480.5,390.9,58.20K,-0.77%,59.12025741
2014-11-14,397,428.7,430.2,382,35.73K,-7.51%,51.97628263
2014-11-15,375,396.5,407.3,368,13.33K,-5.46%,54.91012842
2014-11-16,386,374.9,390.4,370.5,14.35K,2.87%,54.58366375
2014-11-17,385,385.6,412.3,378.3,27.60K,-0.24%,52.56431794
2014-11-18,379,384.7,394.9,372,27.09K,-1.44%,53.18602665
2014-11-19,381,379.2,389.3,374.3,19.87K,0.60%,45.4824626
2014-11-20,357,381.4,383,355.1,21.98K,-6.33%,44.05095734
2014-11-21,352,357.3,358.7,343.8,23.47K,-1.55%,44.05095734
2014-11-22,352,351.8,364.2,350.5,12.94K,0.07%,49.23903258
2014-11-23,366,352,370.6,352.6,12.41K,3.93%,53.54659118
2014-11-24,379,365.9,388.7,361.9,24.57K,3.55%,52.44065018
2014-11-25,376,378.9,395.7,370.6,45.32K,-0.64%,48.48629865
2014-11-26,365,376.4,378.3,364,23.98K,-2.94%,49.96385165
2014-11-27,369,365.4,374.4,364.8,13.85K,0.95%,53.21540152
2014-11-28,378,368.8,383.3,358.4,43.02K,2.38%,52.40048334
2014-11-29,376,377.6,389.3,372.2,83.45K,-0.35%,51.97193458
2014-11-30,375,376.3,381.1,372.6,11.29K,-0.36%,53.60637076
2014-12-01,379,374.9,383.6,373,19.67K,0.98%,54.44120413
2014-12-02,381,378.6,384.9,375.4,25.29K,0.54%,52.40992472
2014-12-03,377,380.6,384.7,373.6,23.51K,-0.97%,48.96669892
2014-12-04,370,377,380.4,366.2,25.33K,-1.89%,52.78449914
2014-12-05,378,369.8,379.7,366.4,29.99K,2.11%,51.74234882
2014-12-06,376,377.6,380.3,372,11.07K,-0.36%,52.24998453
2014-12-07,377,376.3,377.9,372.5,8.81K,0.06%,45.99707515
2014-12-08,365,376.5,377.4,364.6,22.92K,-3.06%,40.36182097
2014-12-09,352,365,365.4,343.8,43.83K,-3.50%,38.78721041
2014-12-10,348,352.2,354.1,345.1,27.13K,-1.21%,38.78721041
2014-12-11,348,347.9,367.1,337.8,51.08K,-0.07%,42.06386961
2014-12-12,353,347.7,356.4,346,26.85K,1.65%,39.77119498
2014-12-13,348,353.4,353.1,343.8,19.54K,-1.46%,40.47004413
2014-12-14,349,348.2,351.6,344.6,12.34K,0.32%,38.54351665
2014-12-15,345,349.4,351.2,343.6,22.16K,-1.14%,32.32849113
2014-12-16,330,345.4,346.5,328.9,38.59K,-4.39%,28.97422974
2014-12-17,320,330.2,335.7,314.3,61.34K,-3.09%,26.06213113
2014-12-18,310,320,325.6,303.4,60.52K,-3.02%,31.95422944
2014-12-19,318,310.3,320.2,306.4,41.71K,2.40%,39.71473751
2014-12-20,330,317.8,332.6,316,29.92K,3.96%,37.05957601
2014-12-21,323,330.4,332,320.1,20.67K,-2.34%,41.84482197
2014-12-22,331,322.6,335.3,319.9,35.36K,2.54%,44.13196177
2014-12-23,335,330.8,339.3,328,24.07K,1.33%,38.79225518
2014-12-24,322,335.3,336.3,320.6,21.52K,-3.83%,37.65984118
2014-12-25,319,322.4,323.4,316.3,15.39K,-1.06%,44.10307954
2014-12-26,330,319,332.9,316.4,23.01K,3.45%,38.29117765
2014-12-27,315,330,330.7,312,21.63K,-4.44%,39.43716281
2014-12-28,317,315.3,322.8,310.5,20.41K,0.38%,38.28854245
2014-12-29,314,316.5,321.6,308.3,20.36K,-0.76%,37.12411707
2014-12-30,311,314.1,316.2,309.3,22.78K,-0.91%,41.58793867
2014-12-31,318,311.3,319.1,308.9,20.50K,2.24%,40.26847978
2015-01-01,315,318.2,321.4,313.5,12.82K,-1.05%,40.26847978
2015-01-02,315,314.9,316.4,313.1,14.73K,0.10%,29.97444265
2015-01-03,287,315.2,315.8,284.9,47.37K,-8.91%,24.64382084
2015-01-04,265,287.1,289.9,255.9,88.77K,-7.80%,30.67853226
2015-01-05,275,264.7,278.3,262.9,54.99K,3.82%,34.62520144
2015-01-06,282,274.8,285.1,271.5,21.94K,2.70%,39.40213755
2015-01-07,291,282.3,296.1,280.7,30.67K,3.21%,36.82623987
2015-01-08,283,291.3,292.7,279,20.18K,-2.97%,39.48885794
2015-01-09,288,282.7,290.6,277.3,20.93K,1.87%,34.75614958
2015-01-10,273,288,289.3,272,14.73K,-5.08%,32.51774299
2015-01-11,265,273.4,278,263.8,15.11K,-3.14%,34.77950093
2015-01-12,269,264.8,273.1,263.3,25.39K,1.72%,24.26814006
2015-01-13,221,269.3,269.1,217.1,95.50K,-17.84%,17.58913742
2015-01-14,165,221.3,230.9,157.3,170.68K,-25.47%,33.44131786
2015-01-15,210,164.9,231.3,164.6,124.67K,27.20%,32.98577974
2015-01-16,207,209.8,222.6,198.7,62.32K,-1.36%,31.89405646
2015-01-17,200,206.9,212.6,191.7,43.13K,-3.51%,35.50634264
2015-01-18,211,199.6,220.7,192.5,40.37K,5.49%,37.13843352
2015-01-19,216,210.6,219.5,205.5,31.58K,2.49%,36.15315676
2015-01-20,211,215.9,216.6,203.4,37.48K,-2.46%,41.80611301
2015-01-21,228,210.6,229.3,207.1,43.18K,8.37%,43.39359048
2015-01-22,233,228.2,238.8,225.6,53.71K,1.99%,43.14012067
2015-01-23,232,232.7,237,224.8,38.17K,-0.23%,48.3396351
2015-01-24,248,232.2,248.9,229.6,33.24K,6.89%,49.58093392
2015-01-25,252,248.2,256.4,241.4,50.19K,1.58%,54.57637951
2015-01-26,269,252.1,310.9,251.5,105.71K,6.78%,52.59568911
2015-01-27,263,269.2,276.9,247.3,50.26K,-2.20%,44.72890333
2015-01-28,236,263.3,267.7,228.1,63.77K,-10.29%,44.20150932
2015-01-29,234,236.2,241.5,220.4,54.49K,-0.92%,43.64728087
2015-01-30,232,234,244.8,227.2,48.23K,-0.92%,40.12544124
2015-01-31,219,231.8,235.4,216.5,42.15K,-5.75%,42.43415376
2015-02-01,225,218.5,231.4,209.7,41.16K,3.10%,47.51914173
2015-02-02,239,225.3,242.5,220.5,39.02K,6.02%,43.93661435
2015-02-03,227,238.9,247.5,223.9,63.08K,-4.79%,43.93661435
2015-02-04,227,227.4,230.7,220.2,55.24K,-0.36%,40.95266645
2015-02-05,217,226.6,229.9,214.4,40.64K,-4.44%,43.43493559
2015-02-06,223,216.5,226.2,215.6,52.52K,2.97%,45.49138103
2015-02-07,228,223,231,222.4,39.76K,2.12%,44.10979289
2015-02-08,224,227.7,230.2,219.5,29.05K,-1.76%,42.71280622
2015-02-09,220,223.7,225,215.7,91.69K,-1.49%,42.71280622
2015-02-10,220,220.3,222.2,214.4,86.15K,-0.30%,42.32415954
2015-02-11,219,219.7,223.5,217.3,71.73K,-0.38%,43.97123628
2015-02-12,222,218.8,223,217.3,50.11K,1.35%,51.00323488
2015-02-13,236,221.8,241.6,220.6,112.25K,6.48%,59.90611222
2015-02-14,259,236.2,261.3,235.4,133.80K,9.51%,49.05495494
2015-02-15,233,258.6,264.6,226.6,179.14K,-9.81%,50.1763864
2015-02-16,236,233.3,240,228,115.47K,1.10%,52.78786171
2015-02-17,243,235.8,247.2,232,116.26K,3.13%,49.58888087
2015-02-18,235,243.2,245.5,231.7,99.66K,-3.29%,52.31207576
2015-02-19,242,235.2,244.1,234.9,66.05K,2.86%,53.47211738
2015-02-20,245,241.9,247.8,238.8,83.59K,1.07%,53.009225
2015-02-21,244,244.5,247.3,242.6,42.95K,-0.04%,49.33014117
2015-02-22,236,244.4,246.5,232.7,75.70K,-3.55%,50.71163389
2015-02-23,239,235.7,240.1,231.3,62.67K,1.31%,50.71163389
2015-02-24,239,238.8,240.3,235.5,45.03K,0.03%,49.66468684
2015-02-25,237,238.9,239.6,234.6,38.10K,-0.65%,49.66468684
2015-02-26,237,237.3,238.2,233.5,50.87K,-0.34%,58.17656021
2015-02-27,254,236.5,258.7,235.7,167.81K,7.16%,58.17656021
2015-02-28,254,253.5,255.4,248.7,39.41K,0.23%,60.02140707
2015-03-01,258,254.1,260.6,244.8,51.33K,1.53%,66.40493463
2015-03-02,274,257.9,274.8,256.1,81.09K,6.13%,68.755486
2015-03-03,281,273.8,287.1,266.1,164.82K,2.52%,62.68291509
2015-03-04,272,280.6,284.5,265.9,139.00K,-3.11%,63.82969695
2015-03-05,275,271.9,280.8,262.8,123.64K,1.22%,62.4518163
2015-03-06,273,275.2,278,269,98.80K,-0.97%,63.30488068
2015-03-07,275,272.6,278.3,269.4,60.72K,0.86%,63.30488068
2015-03-08,275,274.9,278.8,271.3,50.40K,-0.15%,69.35987844
2015-03-09,290,274.5,293.3,273.8,151.77K,5.66%,69.71861435
2015-03-10,291,290,301,288.1,158.18K,0.47%,71.51443862
2015-03-11,296,291.4,297.7,288.9,79.98K,1.45%,69.73299898
2015-03-12,294,295.6,297,290.8,107.32K,-0.59%,63.74758944
2015-03-13,287,293.9,294.9,286.1,97.34K,-2.26%,59.79930601
2015-03-14,282,287.2,288.4,279.3,75.72K,-1.95%,61.34624155
2015-03-15,285,281.6,286.4,280.4,39.46K,1.16%,63.84347305
2015-03-16,290,284.9,294,284.8,66.34K,1.94%,59.6905191
2015-03-17,285,290.4,292.5,283.3,65.01K,-1.73%,42.44489961
2015-03-18,256,285.4,285.6,248.2,206.74K,-10.32%,45.37525027
2015-03-19,261,255.9,264.8,247,180.69K,1.96%,45.96777072
2015-03-20,262,260.9,264.7,257.9,52.83K,0.33%,44.91834357
2015-03-21,260,261.8,263.3,254,51.65K,-0.79%,50.40529779
2015-03-22,269,259.7,270.4,259,56.63K,3.41%,48.66507377
2015-03-23,266,268.6,271,259.4,81.45K,-1.16%,39.38974741
2015-03-24,247,265.5,267,242.7,151.09K,-7.06%,38.96876923
2015-03-25,246,246.7,249.2,234.8,131.44K,-0.14%,40.34205017
2015-03-26,248,246.4,254.7,243.5,89.47K,0.67%,39.85911415
2015-03-27,247,248,250.1,244.5,62.56K,-0.33%,43.50100591
2015-03-28,252,247.2,254.3,246.3,55.06K,1.95%,38.48187916
2015-03-29,242,252,252.8,238.9,77.54K,-3.94%,42.08028363
2015-03-30,247,242.1,248.8,236.6,85.33K,1.95%,40.54775137
2015-03-31,244,246.8,248.7,241.2,75.33K,-1.07%,42.06264811
2015-04-01,246,244.1,247.7,239.6,67.08K,0.86%,47.13954531
2015-04-02,253,246.2,254.9,244.3,81.37K,2.58%,48.52736414
2015-04-03,255,252.6,256.5,251.3,71.74K,0.74%,47.19303052
2015-04-04,253,254.5,255.2,250.3,30.72K,-0.62%,52.15202908
2015-04-05,260,252.9,260.3,250.6,43.83K,2.67%,48.63853013
2015-04-06,255,259.6,261.5,252.3,45.93K,-1.80%,47.2667975
2015-04-07,253,255,255.6,250.1,44.79K,-0.78%,42.14649976
2015-04-08,245,253,254.3,242.6,102.65K,-3.32%,40.95212619
2015-04-09,243,244.6,246.2,237.6,69.19K,-0.51%,36.49681255
2015-04-10,235,243.3,244.1,231.3,100.20K,-3.53%,38.30392046
2015-04-11,237,234.7,240,233.1,51.99K,0.75%,37.72584803
2015-04-12,236,236.5,237.5,232.3,33.03K,-0.27%,31.56891274
2015-04-13,224,235.9,236.8,220.4,105.15K,-5.20%,29.01879819
2015-04-14,218,223.6,224.7,214.3,115.19K,-2.50%,33.8167058
2015-04-15,223,218,223.6,217.1,77.23K,2.28%,38.30752345
2015-04-16,228,223,229.5,222.9,84.89K,2.25%,35.69887109
2015-04-17,223,228,229.3,220.6,66.92K,-2.36%,35.69887109
2015-04-18,223,222.6,224.5,220.6,36.54K,0.34%,35.69887109
2015-04-19,223,223.4,226.9,222,35.50K,-0.15%,36.77436846
2015-04-20,224,223,226.7,221.6,44.87K,0.55%,46.42465887
2015-04-21,234,224.2,235.3,223.3,68.35K,4.23%,46.42465887
2015-04-22,234,233.7,238.4,231.8,77.56K,0.02%,47.35654102
2015-04-23,235,233.8,236.1,232.6,42.45K,0.69%,44.05557117
2015-04-24,231,235.4,236.6,229.1,69.78K,-1.83%,40.27631757
2015-04-25,226,231.1,232.3,223.1,43.78K,-2.14%,35.66372945
2015-04-26,219,226.1,226.7,214.1,100.77K,-3.29%,45.30113014
2015-04-27,229,218.7,242.6,216.6,123.41K,4.69%,43.20993949
2015-04-28,226,229,229.9,222,65.97K,-1.38%,42.50558064
2015-04-29,225,225.8,227.2,222.3,60.89K,-0.17%,51.81099371
2015-04-30,236,225.4,240,224.7,112.24K,4.59%,49.45986635
2015-05-01,233,235.8,239.4,232.4,60.14K,-1.09%,51.05449823
2015-05-02,235,233.2,236.4,231.7,37.08K,0.91%,54.88674049
2015-05-03,240,235.3,243.6,233.8,55.72K,1.98%,53.97649295
2015-05-04,239,240,243.2,237.4,69.12K,-0.43%,51.2315369
2015-05-05,236,239,239.6,231.8,77.87K,-1.32%,46.1739596
2015-05-06,230,235.8,237.1,228.2,103.66K,-2.46%,52.85661851
2015-05-07,238,230,240.3,228.3,91.05K,3.35%,57.15318335
2015-05-08,244,237.7,247,235.8,87.50K,2.53%,54.47962635
2015-05-09,241,243.7,247.9,238.5,62.79K,-0.96%,53.57989203
2015-05-10,240,241.4,244.8,238.2,44.00K,-0.60%,55.17437966
2015-05-11,242,240,243.9,238.9,57.17K,0.77%,55.17437966
